orig_destination_distance,hotel_continent,hotel_country,hotel_market,srch_destination_id,length_of_stay,srch_destination_type_id,user_location_country_66,user_location_region,site_name_2,is_package,channel,srch_children_cnt,srch_adults_cnt,posa_continent_3,is_booking,user_location_city,cnt,date_time_MoY_January,date_time_MoY_July,date_time_MoY_June,srch_co_DoW_Friday,srch_rm_cnt
2299.8714,2,1,486,25691,1,6,1,462,1,0,9,0,1,1,0,27117,1,0,0,0,1,1
362.653,2,1,675,8267,2,1,0,354,0,0,1,0,1,1,0,31806,1,0,0,0,0,1
8192.169,3,0,75,45535,1,6,0,135,0,0,5,0,4,1,0,36086,2,0,0,0,1,2
2275.4906,2,1,663,8281,2,1,1,331,1,1,9,2,2,1,0,35714,1,0,0,0,0,1
30.9128,2,1,1230,8279,1,1,1,174,1,0,2,0,2,1,0,16634,1,0,0,0,0,1
812.5954,2,1,638,8231,2,1,1,442,1,0,1,0,2,1,0,17078,1,0,0,0,0,1
2005.5131,4,0,110,8791,5,1,1,447,1,1,0,0,6,1,0,902,1,0,0,0,0,1
750.7384,2,1,736,27279,1,1,1,351,1,0,9,0,2,1,1,36508,1,0,0,1,0,1
2572.8283,2,1,212,8859,10,1,1,174,1,1,9,1,2,1,0,24103,1,0,0,0,0,1
172.2869,2,1,1262,27428,3,6,1,143,1,0,9,0,1,1,0,38121,1,0,0,1,0,1
203.7558,2,1,647,7354,2,3,1,143,1,0,9,0,1,1,0,38121,4,0,0,1,0,1
1494.5341,2,1,358,11359,2,1,0,312,0,0,9,1,2,1,0,10553,3,0,0,0,0,1
1837.5055,4,0,121,8259,1,1,1,351,1,0,9,0,1,1,0,28654,1,0,0,0,1,1
10367.5848,6,0,20,8255,1,1,0,401,0,0,3,0,2,0,0,29226,1,0,0,0,0,1
8476.4292,3,0,1242,8819,3,1,1,174,1,0,9,0,1,1,0,48479,2,0,0,0,0,1
564.591,2,1,681,11319,5,1,1,348,1,0,2,0,2,1,0,53377,1,0,0,0,0,1
595.2231,2,1,527,12015,3,1,1,348,1,0,1,0,4,1,0,53377,1,0,0,0,0,1
350.6851,2,1,365,25469,2,6,1,174,1,0,9,3,2,1,0,36046,1,0,0,0,0,1
2340.9274,2,1,369,11620,3,1,1,448,1,1,9,0,2,1,0,12507,1,0,0,0,0,1
692.2851,2,1,637,8230,2,1,1,337,1,1,9,0,2,1,0,25954,1,0,0,0,0,1
94.718,2,0,384,12942,1,5,0,354,0,0,9,1,1,1,0,21728,1,0,0,0,1,1
4879.0674,6,0,245,28610,3,6,0,354,0,0,0,0,2,1,1,21728,1,0,0,1,1,1
102.693,2,1,368,8278,1,1,1,174,1,0,2,0,2,1,0,24103,1,0,0,0,0,1
3830.42,6,0,27,12244,3,6,1,314,1,0,1,2,2,1,0,23068,1,0,0,0,0,1
164.0859,2,1,1630,3744,1,1,1,346,1,0,0,2,2,1,0,19149,1,0,0,0,0,1
5682.0013,6,0,1737,20586,1,6,1,462,1,0,9,0,2,1,1,52482,2,0,0,0,0,1
4965.2267,6,0,35,8785,2,1,1,143,1,0,9,0,2,1,0,22635,1,0,0,0,0,1
2566.8331,2,1,675,8267,4,1,1,174,1,1,9,0,1,1,1,9351,1,0,0,0,0,1
168.3026,2,1,695,5270,2,1,1,314,1,0,0,0,2,1,0,2725,1,0,1,0,0,1
895.7665,4,0,118,12219,5,6,1,174,1,0,9,0,1,1,0,47287,1,0,0,0,0,1
2427.8966,2,1,556,25185,3,6,1,174,1,0,0,0,2,1,0,24103,2,0,0,0,0,1
1200.4571,2,1,365,1531,6,3,0,135,0,0,3,0,3,1,0,36086,1,0,1,0,0,1
4536.1284,6,0,13,22787,1,6,0,135,0,0,3,1,2,1,0,27655,1,0,0,1,1,1
2395.2198,2,1,212,669,6,3,1,174,1,1,2,0,0,1,1,24889,1,0,0,0,0,1
449.2679,2,1,360,8837,1,1,1,174,1,0,9,0,1,1,0,9821,1,0,0,0,0,1
1612.7185,4,0,1509,8814,4,1,1,348,1,0,9,0,2,1,0,48862,1,0,0,0,0,1
1705.884,4,0,110,8791,3,1,1,311,1,1,2,0,2,1,0,42768,1,0,0,0,1,1
0.6309,2,0,384,26227,1,6,0,385,0,0,3,0,2,1,0,46963,2,0,0,0,0,1
4299.9886,6,0,8,8234,6,1,0,135,0,0,9,0,2,1,0,27655,1,0,0,0,0,1
430.7493,2,1,690,8223,2,1,0,354,0,1,9,0,3,1,0,25315,1,0,0,0,0,1
2567.7635,2,1,675,8267,4,1,1,174,1,1,9,0,1,1,0,9351,1,0,1,0,0,1
2370.07,4,0,1509,8814,6,1,1,333,1,1,1,0,2,1,1,3067,1,0,0,0,0,1
3009.0207,2,1,1336,10320,7,1,1,352,1,1,0,0,2,1,0,13150,1,0,0,0,1,1
210.5654,2,0,390,8270,2,1,0,354,0,0,9,1,2,1,0,41495,1,0,0,0,0,1
308.0315,2,0,384,8262,1,1,0,354,0,0,9,0,2,1,0,41495,1,0,0,0,0,1
2860.5037,4,0,1503,11459,7,3,1,153,1,1,0,0,2,1,0,28865,2,0,0,0,1,1
149.3149,2,1,743,8218,1,1,1,442,1,0,1,0,2,1,0,35390,2,0,0,0,0,1
2392.5755,2,1,212,669,6,3,1,174,1,0,9,0,2,1,0,26368,2,0,0,0,0,1
1054.0163,4,0,1509,12257,4,6,1,220,1,0,9,0,2,1,0,19416,1,0,0,0,0,1
709.2487,2,1,637,12190,4,6,1,337,1,0,9,0,2,1,0,12122,1,0,0,0,0,1
2077.0804,2,1,869,781,6,3,1,467,1,0,9,0,4,1,0,4372,2,0,0,0,0,2
198.4212,2,1,1299,44776,1,4,1,467,1,0,9,0,4,1,1,4372,1,0,0,0,0,1
16.1312,2,1,409,8243,1,1,1,442,1,0,1,0,2,1,0,53708,1,0,0,0,0,1
2810.0228,4,0,126,13925,7,6,0,155,0,0,5,0,2,1,0,14703,1,0,0,0,0,1
1528.4551,4,0,121,8259,4,1,1,174,1,0,9,2,2,1,0,35574,2,0,0,0,0,1
13.9868,2,1,659,8272,1,1,1,153,1,0,0,2,2,1,0,50542,1,0,0,1,0,1
552.4523,6,0,22,8806,2,1,0,424,0,0,5,0,6,0,0,32821,1,0,0,0,0,3
9344.2046,0,0,1258,43632,1,6,1,220,1,0,0,0,1,1,0,2086,1,0,0,0,1,1
7612.9685,0,0,1258,8286,10,1,1,346,1,0,9,0,2,1,0,29217,1,1,0,0,1,1
1745.2502,2,1,628,8250,2,1,1,226,1,1,9,0,2,1,0,42300,1,0,0,0,0,1
920.9936,6,0,16,8240,2,1,0,172,0,1,1,0,1,0,0,13218,1,0,1,0,0,1
920.9936,6,0,16,8240,2,1,0,172,0,1,1,0,2,0,0,13218,1,0,1,0,0,1
920.4248,6,0,16,8240,3,1,0,172,0,1,9,0,2,0,0,13218,3,0,0,0,0,1
4990.6838,6,0,951,8215,2,1,1,348,1,0,0,0,2,1,0,15293,2,0,1,0,0,1
845.5255,2,1,675,8267,3,1,1,143,1,1,1,0,1,1,0,27043,2,0,0,0,0,1
20.754,2,1,409,8243,1,1,1,442,1,0,9,0,2,1,0,29981,1,1,0,0,0,1
5356.0118,6,0,19,8253,2,1,1,174,1,0,9,0,1,1,1,17468,1,0,1,0,0,1
1204.9548,2,1,701,44045,1,3,0,354,0,0,9,0,2,1,0,44939,1,0,0,0,0,1
1270.395,2,1,1457,28514,4,6,1,288,1,1,9,1,2,1,0,23166,1,0,0,0,0,1
2407.2252,4,0,110,8791,5,1,1,174,1,1,3,2,2,1,0,27251,1,0,0,0,0,1
2411.7147,4,0,126,5405,4,6,1,174,1,1,9,0,2,1,0,27251,1,0,0,0,1,1
226.622,2,1,628,8250,6,1,1,174,1,0,9,0,2,1,0,44951,1,0,0,0,0,1
372.3596,2,0,1621,43998,1,1,0,343,0,0,9,0,2,1,1,12170,1,0,0,0,0,1
488.3164,4,0,110,8791,4,1,1,220,1,1,5,0,2,1,0,49937,1,0,0,0,0,1
1195.4194,4,0,126,5405,7,6,1,352,1,1,1,0,2,1,0,5807,4,0,0,0,1,1
924.3749,2,1,368,8278,2,1,0,500,0,0,5,0,1,0,0,29757,5,0,0,0,1,1
8353.7861,3,0,46,20479,1,6,0,354,0,1,9,0,1,1,0,21728,1,0,1,0,1,1
1276.2394,4,0,1508,12650,4,5,1,448,1,0,9,0,2,1,0,2675,1,0,0,0,0,1
143.1448,2,1,1179,23405,1,6,1,462,1,0,9,1,3,1,0,27117,1,0,0,0,1,1
1422.4302,0,0,94,19415,1,1,0,500,0,0,5,0,8,0,0,15015,1,0,0,0,1,1
326.5812,2,0,384,26232,1,6,0,354,0,0,9,0,2,1,0,48951,1,0,0,0,0,1
3951.0994,6,0,19,53533,4,3,1,258,1,0,9,0,2,1,0,4687,1,0,0,0,0,1
587.0279,2,1,661,24838,1,6,1,174,1,0,9,1,2,1,0,42837,1,0,0,1,0,1
838.2735,2,1,644,27320,3,6,1,220,1,0,9,0,1,1,0,49937,1,0,0,0,0,1
7.6238,2,1,191,8291,2,1,1,314,1,0,9,0,2,1,0,32759,1,0,0,1,0,1
4903.8505,6,0,27,12244,3,6,0,155,0,0,9,0,2,1,0,27146,1,0,0,0,0,1
5.058,2,0,397,8287,1,1,0,354,0,0,9,0,2,1,0,11747,2,1,0,0,0,1
7527.6968,0,0,58,14907,11,1,0,354,0,1,9,0,2,1,0,22772,1,0,0,0,0,1
123.7461,2,1,663,12272,2,6,0,155,0,0,5,0,4,1,0,14703,1,0,1,0,0,2
73.4545,2,0,402,26426,4,6,0,155,0,1,5,1,1,1,0,14703,1,0,0,0,0,6
2768.91,2,1,649,8214,7,1,1,322,1,0,3,0,1,1,0,45317,1,0,0,0,0,1
840.5781,2,1,653,25119,1,6,1,174,1,0,9,0,2,1,0,24294,1,0,0,0,0,1
5800.1708,6,0,2,8788,2,1,1,153,1,0,9,0,2,1,1,26043,1,0,0,0,0,1
437.7419,2,1,1286,25588,1,6,1,314,1,0,9,0,2,1,0,49590,1,0,0,0,0,1
11.5292,2,1,1519,26501,2,6,1,331,1,0,9,0,2,1,0,9189,1,0,0,0,0,1
1779.5486,2,0,1624,25953,2,6,0,354,0,0,9,0,2,1,0,48951,1,0,1,0,0,1
2002.1185,4,0,110,12188,3,6,1,346,1,1,9,3,2,1,0,21180,3,0,0,0,1,1
2335.0551,2,1,628,12206,7,6,1,189,1,0,1,0,2,1,0,34882,1,0,0,0,0,1
2328.7929,2,1,628,8250,6,1,1,189,1,0,9,0,2,1,0,27484,2,0,0,1,1,1
828.6652,2,1,654,12003,2,1,1,174,0,0,5,0,2,1,0,620,1,0,0,0,0,1
1218.3107,6,0,19,8253,4,1,0,189,0,1,9,0,2,0,0,38883,3,0,0,0,0,1
2684.4464,2,1,1230,12269,4,6,1,311,1,0,0,0,2,1,0,17552,3,0,0,0,0,1
4577.8804,2,1,427,17859,2,1,1,246,1,0,9,0,2,1,0,50661,3,0,0,0,0,1
1846.8318,4,0,126,5405,7,6,1,321,1,1,9,0,2,1,0,14090,1,0,0,0,0,1
173.8341,2,1,629,23663,2,6,1,174,1,0,1,0,2,1,0,49110,1,0,0,0,0,1
2662.4815,0,0,58,14907,5,1,0,401,0,1,0,0,2,0,0,29226,1,0,0,0,1,1
1082.9978,2,1,676,8267,6,1,1,220,1,0,0,0,1,1,0,8159,1,0,0,0,0,1
653.705,2,1,1230,12826,5,5,1,153,1,0,9,0,3,1,0,20706,2,0,0,0,0,1
2886.2974,4,0,1548,22467,3,1,0,312,0,0,3,0,2,1,0,22859,1,0,0,0,0,1
1489.7273,4,0,110,8791,11,1,1,363,1,1,0,2,2,1,0,26006,2,0,0,0,1,1
887.1721,2,1,682,12239,4,6,1,363,1,1,0,2,2,1,0,26006,1,0,0,0,0,1
5617.3038,3,0,232,20324,2,6,1,174,1,0,9,0,2,1,0,26232,2,0,0,0,0,2
1009.7366,2,1,701,8260,2,1,1,351,1,0,9,0,2,1,0,35657,2,0,0,0,0,1
188.444,2,1,642,27599,3,6,1,143,1,0,9,1,2,1,0,26103,2,0,0,0,0,1
1770.9375,4,0,1503,11439,7,1,1,351,1,1,2,0,1,1,0,39058,1,0,0,0,0,1
40.2725,2,0,750,11850,2,1,0,354,0,0,5,0,2,1,0,40193,1,0,0,0,0,1
714.6111,2,1,637,8230,2,1,1,348,1,1,0,0,1,1,0,34146,1,0,0,0,0,1
243.5308,2,1,557,8223,3,1,0,385,0,0,3,0,2,1,0,46963,1,0,0,0,1,1
193.9295,2,1,420,12150,1,1,0,385,0,0,2,0,2,1,0,46963,1,0,0,0,0,1
558.3266,2,1,427,55009,3,6,1,220,1,0,1,0,2,1,0,48444,3,0,1,0,1,1
2194.3327,2,1,447,59679,1,6,1,174,1,0,9,0,2,1,0,5938,1,0,0,1,0,1
77.3792,2,1,675,12233,1,6,1,337,1,0,2,0,2,1,0,15717,1,0,0,0,0,1
5122.203,6,0,1916,31660,2,4,1,174,1,0,9,0,2,1,0,37403,1,0,1,0,0,1
2289.0249,2,1,486,25691,1,6,1,174,1,0,9,0,1,1,0,24103,1,0,0,0,0,1
2372.1856,4,0,1548,22413,8,1,0,354,0,0,9,0,2,1,0,48951,1,0,0,0,0,1
1411.5131,2,0,384,8262,8,1,1,220,1,1,9,0,1,1,0,33119,1,0,0,0,0,1
6761.259,0,0,185,1385,3,1,1,314,1,0,9,0,2,1,0,43382,1,1,0,0,1,1
1263.9292,2,1,686,12008,1,1,0,354,0,0,9,0,2,1,0,21728,1,0,0,0,0,1
229.2277,2,1,628,8250,2,1,1,174,1,0,9,0,1,1,0,24103,1,0,0,0,0,1
5434.6605,6,0,12,8740,8,1,0,155,0,1,9,0,2,1,0,14703,2,0,0,0,1,1
4927.6636,6,0,27,8745,8,1,0,155,0,1,9,0,2,1,0,14703,4,0,0,0,1,1
5444.8032,6,0,19,8253,3,1,1,174,1,0,9,0,2,1,0,29558,1,0,0,0,0,1
4962.614,2,1,636,8856,6,1,1,348,1,1,0,0,4,1,0,842,3,1,0,0,1,1
271.7393,2,0,390,8270,2,1,0,354,0,0,1,0,2,1,0,43201,1,0,0,0,0,1
383.1836,2,1,628,8250,3,1,1,174,1,0,0,0,3,1,0,16634,1,0,0,0,0,1
364.0408,2,1,192,26370,6,6,1,321,1,0,9,0,1,1,0,39933,3,0,0,0,0,1
7699.3313,3,0,1033,28965,2,6,0,385,0,0,9,1,2,1,1,49569,1,0,0,0,0,1
4877.3079,0,0,59,11917,6,1,0,155,0,1,9,0,2,1,0,26400,2,0,0,0,0,1
5067.8504,6,0,1480,21778,3,6,1,348,1,0,1,1,2,1,0,48862,1,0,0,1,0,1
4018.1851,6,0,22,8806,5,1,1,348,1,0,9,0,1,1,1,48862,1,0,0,0,0,1
553.2687,2,1,642,11321,3,1,1,254,1,1,9,0,2,1,0,14977,1,0,0,0,0,1
968.933,6,0,313,8252,3,1,0,436,0,1,5,0,2,0,0,21686,3,0,0,0,0,1
1048.514,2,1,368,8278,13,1,1,462,1,0,9,0,2,1,0,48908,1,0,0,0,0,1
533.1033,2,1,191,25335,1,6,1,226,1,0,9,0,2,1,1,42300,1,0,0,0,0,1
474.5511,2,1,536,12661,1,5,1,442,1,0,0,0,3,1,0,76,2,0,1,0,0,3
1282.2547,2,1,409,12556,1,5,0,354,0,0,0,1,1,1,0,48951,1,0,0,0,0,1
6345.6944,6,0,29,8746,4,1,1,174,1,0,2,0,2,1,0,21177,2,0,0,1,0,1
916.1738,2,1,455,3724,1,3,1,442,1,0,9,0,2,1,0,35390,2,0,0,0,1,1
338.7326,2,1,627,8832,2,1,1,174,1,0,0,0,1,1,0,2360,2,0,0,0,0,1
281.2727,2,1,527,28392,1,4,1,331,1,0,9,0,1,1,0,54953,1,0,1,0,0,1
938.9033,2,1,368,12264,4,6,1,356,1,0,2,2,2,1,0,49085,1,0,0,0,0,1
1162.7472,2,1,701,12227,2,6,1,189,1,0,1,0,1,1,0,54922,2,0,0,0,1,1
8188.5955,3,0,329,42219,6,1,0,354,0,0,3,0,2,1,0,25315,2,0,1,0,0,1
1778.7368,2,1,628,12206,3,6,1,226,1,0,2,0,2,1,0,39521,2,0,0,0,0,1
639.8704,2,1,558,28506,4,6,1,322,0,0,9,0,2,1,0,30095,1,0,0,0,1,1
849.4286,4,0,111,8825,4,3,1,442,1,1,9,0,2,1,0,12416,12,0,0,0,0,1
1644.5005,4,0,1503,11439,4,1,1,311,1,0,5,0,2,1,0,48189,1,0,0,0,0,1
6378.2992,3,0,61,6574,6,6,0,155,1,0,9,1,2,1,1,6802,1,1,0,0,0,1
331.0346,2,1,1241,24694,6,6,1,174,1,0,0,0,2,1,0,9444,2,0,1,0,0,2
590.7738,2,1,675,61756,3,6,1,293,1,0,0,0,2,1,0,17552,1,0,0,0,0,1
1389.0037,2,1,366,12132,8,1,0,135,0,1,1,1,2,1,0,27607,2,1,0,0,0,1
406.8298,6,0,12,8740,2,1,0,363,1,0,1,0,2,1,0,50515,2,0,0,1,0,1
338.8112,2,1,562,50836,1,4,0,343,0,0,1,0,2,1,0,10733,1,0,0,0,0,1
1056.5198,2,1,699,12495,3,5,1,348,1,0,1,0,1,1,0,26037,1,0,0,0,0,1
3236.7372,4,0,1511,11336,4,6,1,462,1,0,9,0,2,1,0,17112,1,0,1,0,0,1
204.2221,2,1,191,8291,2,1,1,348,1,0,2,0,2,1,0,47997,1,0,0,0,0,1
162.5758,2,1,1538,3331,1,3,1,315,1,0,9,0,4,1,0,17350,1,0,1,0,0,1
2105.9133,2,1,368,8278,3,1,1,363,1,1,2,0,1,1,0,22230,1,0,0,0,0,1
680.5852,2,1,945,24081,1,6,1,174,1,0,9,0,2,1,0,5938,3,0,1,0,0,1
102.597,2,1,638,8231,2,1,1,351,1,0,9,2,4,1,0,36508,3,0,0,0,0,2
1082.7433,4,0,129,1125,4,3,1,442,1,0,9,0,1,1,0,76,1,0,0,0,1,1
0.6606,2,1,675,8267,3,1,1,348,1,0,9,1,1,1,0,48862,1,0,1,0,0,1
2436.1094,2,1,623,11569,2,1,1,174,0,0,1,0,2,1,0,24103,1,0,1,0,0,1
2817.5576,2,1,212,8859,1,1,1,346,1,0,0,0,2,1,0,26833,1,0,0,0,0,1
430.571,2,1,637,8230,4,1,0,354,0,1,9,0,2,1,0,11747,1,0,0,0,0,1
1084.205,2,1,701,12227,4,6,1,348,1,1,0,0,4,1,0,48862,2,0,0,0,0,1
1093.5749,2,1,701,12227,4,6,1,348,1,1,0,0,4,1,0,48862,1,0,0,0,0,1
1900.9356,4,0,1503,11439,7,1,1,322,1,1,9,0,2,1,0,44140,6,0,0,0,0,1
1261.1049,4,0,126,11938,7,1,1,322,1,1,9,0,2,1,0,10096,1,0,0,0,0,1
3890.0878,2,1,212,12548,11,5,1,442,0,0,9,0,2,1,0,35390,1,0,0,0,1,1
1.9334,2,1,675,45630,1,6,1,348,1,0,9,0,1,1,0,48862,1,1,0,0,0,1
676.8772,2,1,681,11319,6,1,1,260,1,1,0,0,2,1,0,40270,1,0,0,0,1,1
4185.6161,4,0,2027,8275,6,1,1,220,1,0,9,0,2,1,0,2086,1,0,0,0,0,1
173.8322,2,0,371,8228,1,1,0,135,0,0,9,0,2,1,0,27655,1,0,0,0,0,1
32.6695,2,1,661,24845,1,6,1,447,1,0,1,0,3,1,0,2966,1,0,0,0,0,1
390.8605,2,1,659,8272,2,1,0,500,1,0,1,2,3,1,0,18132,1,0,0,0,0,1
48.2913,2,1,1119,27682,1,1,1,332,1,0,9,2,2,1,0,55121,1,0,0,0,0,1
901.322,2,1,350,8216,2,1,1,467,1,1,9,0,2,1,0,46390,3,0,0,0,0,1
58.3654,2,0,402,26428,3,6,0,155,0,0,1,0,4,1,0,14703,1,0,0,0,1,1
1114.8005,2,1,366,12175,4,6,0,155,0,1,9,1,1,1,0,40095,1,0,0,0,0,1
133.48,2,1,953,148,2,1,1,174,1,0,1,0,2,1,0,30055,3,0,0,1,0,1
2219.1408,2,1,367,9147,2,1,1,220,1,0,9,0,1,1,0,19416,2,0,0,0,0,1
1710.0337,2,1,665,8839,6,1,1,348,1,0,0,0,2,1,0,5206,1,0,0,0,0,1
5009.5574,6,0,245,23716,1,6,1,348,1,0,0,2,1,1,0,48862,6,0,1,0,1,1
3601.4381,4,0,1503,16864,1,5,1,356,1,0,9,0,1,1,0,22202,1,0,0,0,0,1
5906.7878,6,0,19,8253,1,1,0,416,1,0,9,0,2,1,0,32100,1,0,0,0,0,1
5673.0459,6,0,29,21787,6,6,1,442,1,0,0,0,3,1,0,55094,1,0,0,1,0,1
5.3811,2,1,701,12227,2,6,1,220,1,0,9,0,1,1,0,2086,1,0,0,0,0,1
3225.5418,4,0,1503,11439,5,1,1,174,1,1,9,0,2,1,0,18215,1,0,0,0,0,1
325.478,2,0,384,8262,3,1,1,348,1,0,9,0,2,1,0,48862,1,0,0,1,0,1
1817.9265,4,0,118,8824,5,1,1,258,1,1,9,0,2,1,0,31446,1,0,0,0,0,1
940.7135,2,1,1633,564,1,4,1,462,1,0,0,0,2,1,0,17112,1,0,0,0,0,1
2287.0459,2,1,678,8229,2,1,1,356,1,0,9,0,8,1,0,22202,3,0,0,0,0,4
834.1876,2,0,401,1901,5,1,0,411,0,0,9,0,2,1,0,48438,1,0,0,0,0,1
136.8025,2,1,1048,23608,2,6,1,462,1,0,9,0,2,1,0,49272,1,0,0,0,0,1
1226.0902,2,1,699,11353,5,1,1,311,1,1,9,0,2,1,0,48834,3,0,0,0,1,1
648.141,6,0,2104,3348,2,3,0,171,0,1,4,0,1,0,1,8553,1,0,0,0,0,1
1813.8466,2,1,365,8254,6,1,1,435,1,0,9,0,1,1,0,34000,1,0,0,0,0,1
5567.8356,5,0,74,19831,8,1,0,480,0,1,4,0,2,0,0,38276,1,0,0,0,0,1
1007.1635,2,1,367,9147,3,1,1,462,1,0,1,2,4,1,0,27117,1,0,0,0,0,2
1162.9573,4,0,1531,20460,1,1,1,220,1,1,0,0,2,1,0,2086,1,0,0,0,1,1
285.2043,6,0,1479,56039,1,6,0,378,1,0,9,0,4,1,0,5067,3,0,0,0,0,1
382.8783,2,1,679,15093,2,1,1,226,1,0,3,0,2,1,0,50659,1,0,0,0,0,1
334.5364,2,0,384,26227,2,6,1,348,1,0,2,0,2,1,0,47997,2,0,1,0,0,1
143.7059,2,1,645,8258,1,1,1,149,1,1,9,0,2,1,0,20498,1,0,1,0,0,1
4575.5981,6,0,27,8745,3,1,1,220,1,0,9,0,2,1,0,2086,1,0,0,0,0,1
1.0824,2,1,628,8250,2,1,1,346,1,0,9,0,1,1,0,31371,1,0,0,0,0,1
1512.293,2,1,628,8250,3,1,1,258,1,1,9,0,2,1,0,52031,2,0,0,0,0,1
2142.6041,2,1,682,8268,1,1,1,174,1,0,9,2,2,1,0,5938,2,0,0,0,0,1
148.1549,2,1,1457,14984,1,1,1,220,1,0,9,0,8,1,0,19416,1,0,0,0,0,2
3947.445,2,1,636,17657,1,5,1,321,1,0,0,2,1,1,0,52515,1,0,0,0,0,1
3061.103,4,0,2063,375,0,1,1,174,1,1,9,0,2,1,0,5938,2,0,0,0,0,1
1878.3111,4,0,126,11938,5,1,0,385,0,1,5,0,2,1,0,46963,2,0,0,0,0,1
8.205,2,1,641,27076,3,6,1,318,1,0,1,0,1,1,0,2139,2,0,0,0,0,1
1635.2441,2,1,1230,8279,3,1,1,442,1,0,1,0,2,1,0,31674,1,0,0,0,0,1
0.1918,2,1,368,12812,1,5,1,174,1,0,2,0,2,1,1,5938,1,0,0,0,0,1
1348.4568,2,1,366,12175,7,6,1,442,1,1,9,2,2,1,0,35390,3,1,0,0,0,1
1735.6703,4,0,99,11942,2,1,1,351,1,0,3,0,2,1,0,2592,1,0,0,1,1,1
1028.1576,4,0,167,45427,2,6,1,220,1,0,0,0,3,1,0,2086,1,0,0,0,0,2
2540.1749,2,1,213,8855,8,1,1,356,1,0,9,2,2,1,0,4751,1,0,0,0,0,1
6360.7993,6,0,2111,20589,3,6,1,174,1,0,1,0,5,1,0,47943,1,0,0,0,0,1
833.703,2,1,701,8260,1,1,1,448,1,0,0,2,2,1,0,53078,1,0,1,0,0,1
2316.3561,2,1,701,8260,3,1,1,174,1,0,9,0,2,1,0,9890,1,0,0,0,0,1
1030.0537,2,1,659,8272,1,1,1,288,1,0,1,0,2,1,0,18996,1,0,0,1,0,1
1156.2302,4,0,204,11923,5,1,1,331,1,1,9,0,2,1,0,9189,1,1,0,0,0,1
812.6529,2,0,372,26166,4,6,0,354,0,0,9,0,4,1,0,25315,1,0,0,1,0,1
404.4654,2,1,670,11998,2,1,1,174,1,0,0,1,2,1,0,53805,1,0,0,0,0,1
1833.8397,4,0,118,8824,6,1,1,258,1,1,0,0,2,1,0,4687,3,0,0,0,1,1
1748.6924,4,0,99,11942,4,1,1,258,1,1,3,0,1,1,0,4687,2,0,0,0,0,1
124.5088,2,1,651,21489,2,1,1,356,1,0,9,0,1,1,0,4751,1,0,1,0,0,1
8462.1869,3,0,1490,23386,6,6,1,184,1,0,9,0,2,1,0,11878,1,0,1,0,0,1
6411.873,3,0,47,19799,1,6,1,184,1,0,9,0,1,1,1,11878,1,0,0,0,0,1
4184.1212,6,0,29,8746,3,1,0,354,0,0,9,0,2,1,0,21728,6,0,0,0,0,1
222.8025,2,1,423,66,1,1,1,442,1,0,9,1,1,1,1,16876,1,0,0,0,0,1
598.6206,2,1,1632,64627,1,6,1,174,1,0,9,0,2,1,0,18885,1,0,0,0,0,1
185.8902,2,1,642,11321,2,1,1,435,1,0,0,0,1,1,0,16159,1,0,0,0,0,1
1937.6204,2,1,628,12206,3,6,0,354,0,1,9,0,2,1,0,40193,2,0,0,0,0,1
3088.5358,3,0,153,468,8,1,0,347,0,1,9,1,2,0,0,24674,8,0,0,0,0,1
6401.3185,0,0,58,14907,5,1,0,135,0,1,5,0,2,1,0,27655,1,1,0,0,1,1
2084.1128,4,0,1532,8810,7,1,1,363,1,1,9,0,2,1,0,16945,2,0,1,0,0,1
4276.8951,6,0,1880,8788,8,1,1,318,1,0,1,1,2,1,0,8031,2,0,0,0,0,1
143.5813,2,1,660,8273,2,1,1,462,1,0,5,0,6,1,0,8833,3,0,1,0,0,3
9106.0424,5,0,74,19831,4,1,1,311,1,0,5,0,1,1,0,30031,1,0,0,0,1,1
2719.9527,2,1,212,13094,4,3,0,155,0,0,5,0,2,1,0,13951,1,1,0,0,0,1
592.2813,2,1,637,42630,1,3,1,314,1,0,2,0,1,1,0,4868,1,1,0,0,0,1
143.2073,2,1,648,11821,1,1,1,340,1,0,0,0,2,1,1,33796,1,0,0,0,0,1
254.4261,2,1,628,8250,3,1,1,153,1,0,9,0,6,1,0,20706,1,0,1,0,0,3
254.5318,2,1,642,27598,3,6,1,351,1,0,9,0,2,1,0,9278,1,0,0,0,0,1
1688.3115,2,1,628,12206,3,6,1,351,1,0,9,0,2,1,0,9278,1,0,0,0,0,1
2551.0385,2,1,675,12483,2,5,1,174,1,0,9,0,2,1,0,54486,1,0,0,0,0,1
73.5779,2,0,750,14875,1,1,1,348,1,0,9,2,2,1,0,3263,1,0,1,0,0,1
1716.7904,2,1,368,8278,4,1,1,258,1,1,0,0,2,1,0,48453,2,1,0,0,0,1
1440.9504,4,0,110,8791,4,1,1,258,1,1,0,0,2,1,0,48453,2,0,0,0,0,1
2098.8277,4,0,197,8814,6,1,1,258,1,1,0,2,2,1,0,10608,2,1,0,0,0,1
7465.6039,3,0,44,11815,6,1,0,415,0,0,9,0,2,0,0,3059,1,0,0,0,0,1
7481.0941,3,0,1701,11815,5,1,0,415,0,0,3,0,2,0,0,3059,1,0,0,0,0,1
2937.193,3,0,153,468,3,1,0,171,0,1,9,0,2,0,1,51333,1,0,0,0,0,1
1570.8387,2,1,1544,34739,1,4,1,220,1,0,9,0,2,1,0,18876,1,0,0,0,0,1
