SalePrice,Neighborhood_NridgHt,LandContour_HLS,Neighborhood_NoRidge,MSZoning_FV,Neighborhood_Timber,Neighborhood_CollgCr,Neighborhood_StoneBr,MasVnrArea,GarageArea,OverallQual,KitchenQual,ExterQual,WoodDeckSF,Exterior1st_CemntBd,LotConfig_FR2,GrLivArea,FullBath,LotShape,FireplaceQu,LotConfig_CulDSac
440000.0,1,0,0,0,0,0,0,304.0,908.0,8,4.0,4.0,250,0,0,1976,2,2.0,5.0,0
251000.0,0,0,0,0,0,0,1,0.0,499.0,8,5.0,4.0,96,1,0,1652,2,1.0,0.0,0
132500.0,0,0,0,0,0,0,0,0.0,624.0,5,3.0,3.0,0,0,0,970,1,1.0,0.0,0
208900.0,0,0,0,0,0,1,0,215.0,508.0,6,4.0,3.0,140,0,0,1493,2,1.0,3.0,0
380000.0,1,0,0,0,0,0,0,772.0,694.0,9,5.0,5.0,414,0,0,2643,2,1.0,4.0,0
297000.0,0,0,0,0,0,1,0,336.0,826.0,8,4.0,4.0,208,0,0,1718,2,1.0,4.0,0
89471.0,0,0,0,0,0,0,0,435.0,672.0,4,3.0,3.0,0,0,0,1131,1,1.0,0.0,0
326000.0,1,0,0,0,0,0,0,378.0,772.0,9,4.0,4.0,519,0,1,1850,2,2.0,4.0,0
374000.0,1,1,0,0,0,0,0,562.0,874.0,9,5.0,4.0,206,0,0,1792,2,2.0,4.0,0
155000.0,0,0,0,0,0,0,0,0.0,164.0,7,5.0,4.0,0,0,0,1826,1,1.0,4.0,0
164000.0,0,0,0,0,0,0,0,116.0,402.0,6,3.0,3.0,0,0,1,1216,2,1.0,0.0,0
132500.0,0,0,0,0,0,0,0,0.0,264.0,5,4.0,3.0,0,0,0,999,1,2.0,0.0,0
147000.0,0,0,0,0,0,0,0,0.0,264.0,5,4.0,4.0,0,0,0,1113,1,1.0,4.0,0
156000.0,0,0,0,0,0,0,0,168.0,515.0,5,3.0,3.0,0,0,0,1073,1,1.0,0.0,0
175000.0,0,0,0,0,0,0,0,0.0,487.0,5,3.0,3.0,224,0,0,1484,2,2.0,3.0,0
160000.0,0,0,0,0,0,0,0,0.0,520.0,5,3.0,3.0,142,0,0,2414,2,1.0,4.0,0
86000.0,0,0,0,0,0,0,0,0.0,286.0,4,4.0,3.0,0,1,0,630,1,1.0,0.0,0
115000.0,0,0,0,0,0,0,0,0.0,336.0,5,3.0,3.0,141,1,0,1304,1,1.0,4.0,0
133000.0,0,0,0,0,0,0,0,0.0,240.0,6,2.0,3.0,0,0,0,1578,1,1.0,3.0,0
172785.0,0,0,0,0,0,0,0,0.0,429.0,6,3.0,4.0,0,0,0,1456,2,2.0,0.0,0
155000.0,0,0,0,0,0,0,0,0.0,308.0,5,3.0,3.0,0,0,0,1269,1,1.0,2.0,0
91300.0,0,0,0,0,0,0,0,0.0,273.0,5,3.0,3.0,144,0,0,886,1,1.0,0.0,0
34900.0,0,0,0,0,0,0,0,0.0,0.0,4,3.0,3.0,0,0,0,720,1,1.0,0.0,0
430000.0,0,0,1,0,0,0,0,0.0,546.0,8,4.0,4.0,264,0,0,3228,3,2.0,4.0,0
184000.0,0,0,0,0,0,0,0,0.0,240.0,7,3.0,3.0,0,0,0,1820,2,1.0,0.0,0
130000.0,0,0,0,0,0,0,0,89.0,288.0,5,4.0,3.0,64,0,0,899,1,1.0,0.0,0
120000.0,0,0,0,0,0,0,0,0.0,297.0,5,3.0,3.0,12,0,0,912,1,2.0,0.0,0
113000.0,0,0,0,0,0,0,0,285.0,264.0,6,3.0,3.0,144,0,0,1218,1,1.0,0.0,0
226700.0,0,0,0,1,0,0,0,0.0,603.0,7,4.0,4.0,0,0,0,1768,2,1.0,0.0,0
140000.0,0,0,0,0,0,0,0,0.0,461.0,5,3.0,3.0,0,0,0,1214,1,1.0,0.0,0
289000.0,0,0,0,0,0,0,0,0.0,484.0,7,3.0,3.0,0,0,0,1801,2,2.0,3.0,0
147000.0,0,0,0,0,0,0,0,0.0,440.0,6,3.0,3.0,260,0,0,1322,2,1.0,2.0,0
124500.0,0,0,0,0,0,0,0,360.0,400.0,5,3.0,3.0,0,0,0,1960,2,1.0,0.0,0
215000.0,0,0,0,0,0,0,0,125.0,471.0,8,4.0,4.0,182,0,0,1911,2,2.0,3.0,0
208300.0,0,0,0,1,0,0,0,0.0,676.0,6,4.0,4.0,0,0,0,1218,2,2.0,0.0,0
161000.0,0,0,0,0,0,0,0,0.0,360.0,7,4.0,3.0,0,0,0,1378,2,1.0,4.0,0
124500.0,0,0,0,0,0,0,0,132.0,270.0,5,3.0,3.0,224,0,0,1041,1,1.0,0.0,0
164900.0,0,0,0,0,0,0,0,70.0,288.0,5,3.0,4.0,324,0,0,1363,1,1.0,3.0,0
202665.0,1,0,0,0,0,0,0,94.0,474.0,7,4.0,4.0,132,0,0,1368,2,2.0,4.0,0
129900.0,0,0,0,0,0,0,0,0.0,624.0,5,3.0,3.0,0,0,0,864,1,1.0,0.0,0
134000.0,0,0,0,0,0,0,0,0.0,484.0,6,3.0,3.0,120,0,0,1080,1,1.0,0.0,0
96500.0,0,0,0,0,0,0,0,0.0,200.0,5,3.0,3.0,0,0,0,789,1,1.0,0.0,0
402861.0,1,0,0,0,0,0,0,305.0,900.0,10,5.0,5.0,156,1,0,2020,2,1.0,4.0,0
158000.0,0,0,0,0,0,0,0,333.0,583.0,6,3.0,3.0,0,0,0,2119,2,2.0,3.0,0
265000.0,0,0,1,0,0,0,0,921.0,889.0,7,4.0,4.0,220,0,0,2344,2,2.0,3.0,0
211000.0,0,0,0,0,0,1,0,0.0,546.0,6,3.0,3.0,0,0,0,1796,2,2.0,0.0,1
234000.0,0,0,0,0,0,0,0,0.0,282.0,7,4.0,4.0,0,0,0,2080,1,1.0,4.0,0
106250.0,0,0,0,0,0,0,0,0.0,0.0,4,3.0,3.0,220,0,0,1294,2,1.0,0.0,0
150000.0,0,0,0,0,0,0,0,0.0,336.0,6,3.0,3.0,0,0,0,1244,1,2.0,4.0,0
159000.0,0,0,0,0,0,0,0,0.0,420.0,6,3.0,3.0,0,1,0,1664,2,1.0,4.0,0
184750.0,0,0,0,0,0,0,0,762.0,884.0,10,5.0,5.0,208,1,0,4676,3,2.0,4.0,0
315750.0,0,0,1,0,0,0,0,594.0,834.0,7,4.0,4.0,239,0,0,2398,2,2.0,3.0,0
176000.0,0,0,0,1,0,0,0,0.0,453.0,7,4.0,4.0,38,0,0,1266,2,1.0,3.0,0
132000.0,0,0,0,0,0,0,0,0.0,252.0,5,3.0,3.0,261,0,0,928,1,1.0,0.0,0
446261.0,1,0,0,0,0,0,0,268.0,858.0,9,5.0,5.0,126,0,0,2713,2,2.0,4.0,0
86000.0,0,0,0,0,0,0,0,0.0,0.0,4,3.0,3.0,0,0,0,605,1,2.0,0.0,0
200624.0,0,0,0,0,0,0,0,0.0,484.0,6,3.0,4.0,0,0,0,2515,3,2.0,3.0,1
175000.0,0,0,0,0,1,0,0,219.0,600.0,6,4.0,4.0,224,0,0,1509,2,1.0,2.0,0
128000.0,0,0,0,0,0,0,0,0.0,502.0,6,3.0,3.0,0,0,0,1362,2,2.0,0.0,0
107500.0,0,0,0,0,0,0,0,0.0,392.0,5,3.0,3.0,0,0,0,827,1,1.0,1.0,0
39300.0,0,0,0,0,0,0,0,0.0,0.0,1,2.0,2.0,0,0,0,334,1,1.0,0.0,0
178000.0,0,0,0,0,0,0,0,0.0,403.0,8,4.0,4.0,100,0,0,1414,2,2.0,4.0,0
107500.0,0,0,0,0,0,0,0,0.0,0.0,5,3.0,3.0,85,0,0,1347,1,1.0,0.0,0
188000.0,0,0,0,0,0,1,0,0.0,527.0,7,4.0,3.0,120,0,0,1724,2,2.0,0.0,1
111250.0,0,0,0,0,0,0,0,0.0,576.0,4,3.0,3.0,216,0,1,864,1,2.0,0.0,0
158000.0,0,0,0,0,0,0,0,188.0,336.0,5,3.0,3.0,466,0,0,1159,1,2.0,2.0,0
272000.0,0,0,0,0,0,1,0,479.0,670.0,8,4.0,4.0,180,0,0,1601,2,1.0,3.0,0
315000.0,0,0,0,0,1,0,0,584.0,765.0,9,5.0,5.0,270,0,0,1838,2,1.0,4.0,0
248000.0,0,0,1,0,0,0,0,72.0,648.0,8,4.0,4.0,0,0,1,2285,2,1.0,3.0,0
213250.0,0,0,0,0,0,0,0,0.0,583.0,7,4.0,4.0,78,0,0,1680,2,1.0,3.0,0
133000.0,0,0,0,0,0,0,0,182.0,367.0,7,3.0,3.0,120,0,0,767,1,1.0,0.0,0
179665.0,0,0,0,0,0,0,0,0.0,426.0,7,4.0,4.0,100,0,0,1496,2,2.0,4.0,0
229000.0,0,0,0,0,0,0,0,178.0,786.0,7,4.0,4.0,0,0,0,2183,2,2.0,0.0,0
210000.0,0,0,0,0,0,0,0,0.0,440.0,6,3.0,3.0,0,0,0,1635,1,2.0,4.0,0
129500.0,0,0,0,0,0,0,0,0.0,624.0,5,3.0,3.0,104,0,0,768,1,1.0,0.0,0
125000.0,0,1,0,0,0,0,0,0.0,720.0,5,3.0,3.0,140,0,0,825,1,2.0,0.0,0
263000.0,0,0,0,1,0,0,0,0.0,615.0,7,4.0,4.0,182,0,0,2094,2,1.0,4.0,0
140000.0,0,0,0,0,0,0,0,0.0,440.0,6,3.0,3.0,0,0,0,1069,2,1.0,0.0,0
112500.0,0,0,0,0,0,0,0,0.0,288.0,5,3.0,3.0,0,0,0,928,1,1.0,0.0,0
255500.0,1,0,0,0,0,0,0,250.0,908.0,8,4.0,4.0,169,0,0,1717,2,2.0,4.0,0
108000.0,0,0,0,0,0,0,0,0.0,520.0,4,4.0,3.0,0,0,0,1126,2,1.0,0.0,0
284000.0,1,0,0,0,0,0,0,292.0,871.0,7,4.0,4.0,320,0,0,2046,2,1.0,4.0,0
113000.0,0,0,0,0,0,0,0,0.0,280.0,5,3.0,3.0,0,0,0,1048,1,1.0,4.0,0
141000.0,0,0,0,0,0,0,0,0.0,299.0,5,3.0,3.0,268,0,0,1092,1,2.0,3.0,0
108000.0,0,0,0,0,0,0,0,0.0,570.0,4,3.0,3.0,0,0,0,1336,1,1.0,0.0,0
175000.0,0,1,0,0,0,0,0,0.0,406.0,7,3.0,3.0,264,0,1,1446,2,3.0,3.0,0
234000.0,0,0,0,0,0,0,0,18.0,420.0,7,4.0,4.0,143,0,0,1557,2,1.0,3.0,0
121500.0,0,0,0,0,0,0,0,180.0,528.0,5,3.0,3.0,0,0,0,1392,1,2.0,4.0,0
170000.0,0,0,0,0,0,0,0,0.0,418.0,5,3.0,3.0,240,0,0,1389,1,1.0,3.0,0
108000.0,0,0,0,0,0,0,0,0.0,0.0,5,3.0,3.0,144,0,0,996,1,1.0,4.0,0
185000.0,0,0,0,0,0,0,0,0.0,396.0,6,3.0,3.0,72,0,0,1674,2,1.0,4.0,0
268000.0,0,0,1,0,0,0,0,0.0,590.0,7,4.0,4.0,0,0,0,2295,2,2.0,3.0,1
128000.0,0,0,0,0,0,0,0,0.0,216.0,6,2.0,3.0,0,0,0,1647,1,1.0,0.0,0
325000.0,0,0,0,0,0,0,1,245.0,656.0,9,5.0,4.0,144,0,0,2504,2,2.0,4.0,0
214000.0,1,0,0,0,0,0,0,168.0,532.0,7,4.0,4.0,0,0,0,1535,2,2.0,0.0,0
316600.0,0,0,0,0,0,0,0,0.0,612.0,8,4.0,4.0,349,0,0,2132,1,2.0,4.0,0
135960.0,0,0,0,0,0,0,0,0.0,600.0,5,3.0,3.0,42,0,0,943,1,2.0,3.0,0
142600.0,0,0,0,0,0,0,0,108.0,576.0,5,3.0,3.0,0,0,0,1728,2,2.0,0.0,0
120000.0,0,0,0,0,0,0,0,207.0,288.0,6,4.0,3.0,168,0,0,864,1,1.0,0.0,0
224500.0,0,1,0,0,1,0,0,0.0,650.0,7,4.0,3.0,208,0,0,1692,2,2.0,0.0,0
170000.0,0,0,0,0,0,0,0,0.0,400.0,7,3.0,3.0,100,0,0,1430,2,2.0,3.0,0
139000.0,0,0,0,0,0,0,0,82.0,288.0,5,3.0,3.0,35,0,1,1109,1,1.0,0.0,0
118500.0,0,0,0,0,0,0,0,0.0,336.0,5,3.0,3.0,158,0,0,1216,1,1.0,0.0,0
145000.0,0,0,0,0,0,0,0,0.0,216.0,7,3.0,3.0,0,0,0,1477,2,1.0,4.0,0
164500.0,0,0,0,0,0,0,0,97.0,564.0,5,3.0,3.0,160,0,0,1320,1,2.0,2.0,0
146000.0,0,0,0,1,0,0,0,0.0,540.0,7,4.0,4.0,0,0,0,1392,2,1.0,0.0,0
131500.0,0,0,0,0,0,0,0,335.0,352.0,5,3.0,3.0,0,0,0,1795,2,1.0,0.0,0
181900.0,0,0,0,0,0,0,0,85.0,572.0,6,4.0,3.0,216,0,0,1429,1,2.0,4.0,1
253293.0,1,0,0,0,0,0,0,306.0,1390.0,8,5.0,5.0,0,0,0,2042,2,1.0,4.0,0
118500.0,0,0,0,0,0,0,0,104.0,0.0,6,3.0,3.0,0,0,0,816,1,1.0,0.0,0
325000.0,0,0,0,0,0,0,0,0.0,880.0,10,4.0,5.0,105,0,0,2775,3,1.0,4.0,0
133000.0,0,0,0,0,0,0,0,0.0,240.0,4,4.0,3.0,0,0,0,1573,1,1.0,0.0,0
369900.0,0,0,0,0,1,0,0,208.0,880.0,8,4.0,4.0,326,0,0,2028,2,1.0,4.0,0
130000.0,0,0,0,0,0,0,0,0.0,275.0,6,2.0,3.0,0,0,0,838,1,1.0,0.0,0
137000.0,0,0,0,0,0,0,0,0.0,528.0,5,3.0,3.0,0,0,0,860,1,2.0,0.0,0
143000.0,0,0,0,0,0,0,0,0.0,452.0,5,5.0,3.0,0,0,0,1473,1,2.0,4.0,0
79500.0,0,0,0,0,0,0,0,0.0,308.0,5,3.0,3.0,0,0,0,935,1,1.0,0.0,0
185900.0,0,0,0,0,0,1,0,0.0,520.0,7,4.0,4.0,0,0,0,1582,2,1.0,0.0,0
451950.0,1,0,0,0,0,0,0,420.0,842.0,10,5.0,5.0,382,1,0,2296,2,2.0,4.0,0
138000.0,0,0,0,0,0,0,0,0.0,816.0,5,3.0,3.0,0,0,0,816,1,1.0,0.0,0
140000.0,0,0,0,0,0,1,0,170.0,420.0,6,4.0,4.0,140,0,0,848,1,1.0,0.0,0
110000.0,0,0,0,0,0,1,0,0.0,280.0,5,3.0,3.0,0,0,0,924,1,2.0,0.0,0
319000.0,0,0,0,0,0,0,1,238.0,758.0,8,4.0,4.0,180,0,0,1826,2,2.0,3.0,0
114504.0,0,0,0,0,0,0,0,0.0,216.0,6,3.0,3.0,0,0,0,1368,1,1.0,0.0,0
194201.0,0,0,0,0,0,0,0,72.0,648.0,7,4.0,4.0,120,0,0,1402,0,1.0,4.0,0
217500.0,0,0,0,0,0,0,0,459.0,621.0,5,4.0,3.0,0,0,0,1647,2,1.0,3.0,0
151000.0,0,0,0,0,0,0,0,0.0,452.0,6,3.0,3.0,161,0,0,1556,2,1.0,3.0,0
275000.0,1,0,0,0,0,0,0,280.0,736.0,8,5.0,4.0,179,0,0,1904,2,1.0,4.0,0
141000.0,0,0,0,0,0,0,0,0.0,544.0,6,4.0,3.0,0,0,0,1375,1,1.0,4.0,0
220000.0,0,0,0,0,0,0,0,0.0,506.0,8,4.0,4.0,120,0,0,1915,2,2.0,3.0,0
151000.0,0,0,0,1,0,0,0,0.0,480.0,7,4.0,4.0,0,0,0,1200,2,1.0,0.0,0
221000.0,0,0,0,0,0,1,0,99.0,530.0,7,4.0,4.0,192,0,0,1494,2,2.0,3.0,0
205000.0,0,0,0,0,0,0,0,176.0,486.0,7,3.0,3.0,0,0,0,1986,2,1.0,2.0,0
152000.0,0,0,0,0,0,1,0,0.0,576.0,5,4.0,3.0,168,0,0,1040,1,3.0,0.0,0
225000.0,0,0,0,0,0,0,0,0.0,230.0,5,5.0,3.0,103,0,0,2008,3,1.0,0.0,0
359100.0,0,1,0,0,0,0,0,0.0,380.0,8,3.0,3.0,0,0,0,3194,2,1.0,4.0,0
118500.0,0,0,0,0,0,0,0,192.0,261.0,4,3.0,3.0,64,0,0,1029,1,1.0,0.0,0
313000.0,0,0,0,0,0,1,0,204.0,736.0,9,5.0,4.0,253,0,0,2153,2,1.0,5.0,0
148000.0,0,0,0,0,0,0,0,233.0,564.0,6,3.0,3.0,0,0,1,1032,2,2.0,3.0,0
261500.0,0,0,0,0,0,1,0,108.0,531.0,8,5.0,4.0,160,0,0,1872,2,1.0,3.0,0
147000.0,0,0,0,0,0,0,0,0.0,0.0,5,3.0,3.0,0,0,0,1120,1,1.0,0.0,0
75500.0,0,0,0,0,0,0,0,0.0,0.0,4,3.0,3.0,96,1,0,630,1,1.0,0.0,0
137500.0,0,0,0,0,0,0,0,156.0,480.0,6,4.0,3.0,120,0,0,1054,1,1.0,0.0,0
183200.0,0,0,0,0,0,0,0,0.0,393.0,6,4.0,4.0,100,0,0,1509,2,2.0,4.0,0
105500.0,0,1,0,0,0,0,0,0.0,528.0,6,4.0,3.0,0,0,0,832,1,1.0,0.0,0
314813.0,1,0,0,0,0,0,0,452.0,774.0,9,4.0,5.0,0,1,0,1828,2,1.0,4.0,0
305000.0,0,0,0,0,1,0,0,226.0,749.0,8,4.0,4.0,168,0,0,2262,2,1.0,4.0,0
67000.0,0,0,0,0,0,0,0,0.0,0.0,3,3.0,3.0,0,0,0,864,1,1.0,0.0,0
240000.0,0,0,0,0,0,0,0,0.0,624.0,6,3.0,3.0,38,0,0,2614,2,1.0,3.0,0
135000.0,0,0,0,0,0,0,0,153.0,484.0,5,3.0,3.0,192,0,0,980,1,1.0,0.0,0
168500.0,0,0,0,1,0,0,0,513.0,440.0,6,4.0,4.0,0,0,0,1512,2,1.0,3.0,0
165150.0,0,0,0,0,0,0,0,288.0,484.0,6,3.0,3.0,148,0,0,1790,1,1.0,3.0,0
160000.0,0,0,0,0,0,0,0,261.0,440.0,6,3.0,3.0,0,0,0,1116,1,2.0,0.0,0
139900.0,0,0,0,0,0,0,0,0.0,286.0,5,3.0,3.0,0,0,0,1422,1,2.0,3.0,0
153000.0,0,0,0,0,0,0,0,164.0,364.0,6,3.0,3.0,0,0,0,1520,1,1.0,4.0,0
135000.0,0,1,0,0,0,0,0,192.0,504.0,5,2.0,3.0,335,0,0,2080,1,2.0,3.0,0
168500.0,0,0,0,0,0,0,0,259.0,520.0,6,3.0,3.0,176,0,0,1350,1,1.0,0.0,0
124000.0,0,0,0,0,0,0,0,0.0,240.0,5,5.0,3.0,0,0,0,1750,1,1.0,0.0,0
209500.0,1,0,0,0,0,0,0,108.0,627.0,8,4.0,4.0,156,0,0,1554,2,1.0,4.0,0
82500.0,0,0,0,0,0,0,0,209.0,544.0,7,3.0,3.0,192,0,0,1411,2,1.0,3.0,0
139400.0,0,0,0,0,0,0,0,0.0,260.0,5,3.0,3.0,390,0,0,1056,1,1.0,0.0,0
144000.0,0,0,0,0,0,0,0,0.0,576.0,6,3.0,3.0,264,0,0,1056,0,1.0,0.0,0
200000.0,0,0,0,0,0,0,0,0.0,0.0,6,2.0,2.0,0,0,0,3395,2,1.0,0.0,0
60000.0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,0,0,800,1,1.0,1.0,0
93000.0,0,0,0,0,0,0,0,0.0,256.0,5,4.0,3.0,0,0,0,1387,2,1.0,0.0,0
85000.0,0,0,0,0,0,0,0,0.0,0.0,5,3.0,3.0,328,0,0,796,1,1.0,0.0,0
264561.0,0,0,0,0,0,0,0,0.0,648.0,8,5.0,4.0,312,0,0,1567,2,1.0,4.0,0
274000.0,1,0,0,0,0,0,0,472.0,588.0,8,5.0,5.0,185,0,0,1518,1,2.0,4.0,0
226000.0,0,0,0,1,0,0,0,0.0,650.0,7,4.0,4.0,0,0,0,1929,2,1.0,3.0,0
345000.0,0,0,0,0,0,0,0,0.0,538.0,8,5.0,4.0,269,0,0,2704,2,1.0,3.0,0
152000.0,0,0,0,0,0,0,0,263.0,462.0,5,3.0,3.0,208,0,0,1620,2,1.0,0.0,0
370878.0,0,0,0,1,0,0,0,162.0,478.0,9,5.0,5.0,195,1,0,1766,2,1.0,4.0,0
143250.0,0,0,0,0,0,0,0,0.0,576.0,6,3.0,3.0,0,0,0,981,1,2.0,0.0,0
98300.0,0,0,0,0,0,0,0,0.0,420.0,5,3.0,3.0,0,0,0,1048,1,1.0,0.0,0
155000.0,0,0,0,0,0,0,0,216.0,495.0,6,3.0,3.0,0,0,0,1094,1,2.0,4.0,0
155000.0,0,0,0,0,0,0,0,351.0,442.0,6,3.0,3.0,0,0,0,1839,1,1.0,3.0,0
84500.0,0,0,0,0,0,0,0,0.0,0.0,4,3.0,3.0,0,1,0,630,1,1.0,0.0,0
205950.0,0,0,0,1,0,0,0,0.0,562.0,7,4.0,4.0,0,1,0,1665,2,1.0,0.0,0
108000.0,0,0,0,0,0,0,0,0.0,296.0,4,3.0,3.0,120,0,0,1510,1,1.0,4.0,0
191000.0,0,0,0,0,0,1,0,0.0,512.0,7,4.0,4.0,0,0,0,1716,2,1.0,3.0,0
135000.0,0,0,0,0,0,0,0,0.0,216.0,6,3.0,3.0,57,0,0,1469,1,1.0,0.0,0
350000.0,0,0,1,0,0,0,0,660.0,839.0,8,4.0,4.0,236,0,0,2113,2,2.0,3.0,0
88000.0,0,0,0,0,0,0,0,381.0,264.0,6,3.0,3.0,0,0,0,1092,1,1.0,0.0,0
145500.0,0,0,0,0,0,0,0,54.0,312.0,5,4.0,4.0,0,0,0,1053,1,2.0,0.0,0
149000.0,0,1,0,0,0,0,0,0.0,270.0,7,3.0,3.0,0,0,0,1502,1,1.0,4.0,0
97500.0,0,0,0,0,0,0,0,0.0,330.0,6,3.0,3.0,192,0,0,1458,1,1.0,4.0,0
167000.0,0,0,0,0,0,0,0,0.0,480.0,5,3.0,3.0,0,0,0,1486,1,1.0,0.0,0
197900.0,0,0,0,0,0,0,0,233.0,550.0,7,3.0,3.0,0,0,0,1935,2,1.0,3.0,1
402000.0,0,0,1,0,0,0,0,528.0,711.0,8,4.0,4.0,517,0,0,2448,2,3.0,3.0,1
110000.0,0,0,0,0,0,0,0,216.0,576.0,6,3.0,3.0,0,0,0,1392,1,1.0,3.0,0
137500.0,0,0,0,0,0,0,0,0.0,588.0,4,3.0,3.0,0,0,0,1181,2,1.0,0.0,0
423000.0,0,0,0,0,0,0,0,0.0,1134.0,8,5.0,4.0,192,0,0,2097,1,3.0,5.0,1
230500.0,0,0,0,0,0,0,0,40.0,504.0,8,4.0,4.0,188,0,0,1936,2,2.0,3.0,0
129000.0,0,0,0,0,0,0,0,113.0,596.0,6,3.0,3.0,0,0,0,2380,2,2.0,1.0,0
193500.0,0,0,0,0,0,0,0,258.0,575.0,6,4.0,3.0,224,0,0,1679,2,1.0,2.0,0
168000.0,0,0,0,0,0,0,0,0.0,576.0,5,3.0,3.0,304,1,0,1437,1,1.0,3.0,0
137500.0,0,0,0,0,0,0,0,0.0,252.0,4,2.0,3.0,0,0,0,1180,1,1.0,4.0,0
173500.0,0,0,0,0,0,1,0,0.0,540.0,6,4.0,4.0,100,0,1,1476,2,1.0,0.0,0
103600.0,0,0,0,0,0,0,0,0.0,300.0,6,3.0,3.0,147,0,0,1369,2,1.0,0.0,0
165000.0,0,0,0,0,0,0,0,0.0,546.0,6,3.0,4.0,198,0,0,1208,1,2.0,3.0,0
257500.0,0,0,0,0,0,0,0,106.0,416.0,6,4.0,3.0,0,1,0,1839,2,1.0,3.0,0
140000.0,0,0,0,0,0,0,0,0.0,384.0,6,3.0,3.0,426,0,0,1136,1,1.0,4.0,0
148500.0,0,0,0,0,0,0,0,0.0,440.0,6,3.0,3.0,28,0,0,1441,2,1.0,3.0,0
87000.0,0,0,0,0,0,0,0,0.0,779.0,4,3.0,3.0,0,0,0,1774,2,1.0,0.0,0
109500.0,0,0,0,0,0,0,0,0.0,240.0,5,4.0,4.0,316,0,0,792,1,1.0,0.0,0
372500.0,0,0,0,0,0,0,1,464.0,834.0,8,4.0,4.0,322,0,0,2046,2,2.0,4.0,0
128500.0,0,0,0,0,0,0,0,57.0,572.0,5,3.0,3.0,0,0,0,988,1,2.0,0.0,0
143000.0,0,0,0,0,0,0,0,0.0,264.0,6,3.0,3.0,80,0,0,923,2,1.0,3.0,0
159434.0,0,0,0,0,0,0,0,0.0,281.0,5,3.0,3.0,0,0,0,1520,1,3.0,0.0,0
173000.0,0,1,0,0,0,0,0,0.0,431.0,6,4.0,3.0,307,0,0,1291,1,1.0,4.0,0
285000.0,0,0,0,0,0,1,0,215.0,702.0,9,4.0,4.0,257,0,0,1668,2,2.0,3.0,0
221000.0,0,0,1,0,0,0,0,30.0,486.0,7,3.0,4.0,0,0,0,1839,2,3.0,0.0,1
207500.0,0,0,0,0,0,0,1,0.0,577.0,7,4.0,4.0,219,0,0,2090,2,2.0,3.0,1
227875.0,0,0,0,1,0,0,0,0.0,578.0,7,4.0,4.0,144,0,0,1761,3,1.0,0.0,0
148800.0,0,0,0,1,0,0,0,0.0,480.0,7,4.0,4.0,0,0,1,1102,2,3.0,0.0,0
392000.0,0,1,0,0,0,0,1,0.0,567.0,8,4.0,4.0,140,0,0,1419,2,1.0,4.0,0
194700.0,1,0,0,0,0,0,0,256.0,460.0,6,4.0,4.0,192,0,0,1362,2,2.0,4.0,0
141000.0,0,0,0,0,0,1,0,147.0,420.0,6,4.0,4.0,149,0,0,848,1,1.0,3.0,0
755000.0,0,0,1,0,0,0,0,1170.0,832.0,10,5.0,5.0,382,0,0,4316,3,2.0,5.0,0
335000.0,0,0,0,0,1,0,0,293.0,628.0,7,4.0,4.0,320,0,0,2519,2,2.0,4.0,0
108480.0,0,0,0,0,0,0,0,0.0,326.0,5,3.0,3.0,0,0,0,1073,1,1.0,0.0,0
141500.0,0,0,0,0,0,0,0,0.0,576.0,5,3.0,3.0,112,0,0,1539,1,1.0,0.0,0
176000.0,0,0,0,0,1,0,0,72.0,551.0,6,4.0,3.0,125,0,0,1137,2,2.0,3.0,0
89000.0,0,0,0,0,0,0,0,0.0,205.0,5,3.0,3.0,0,0,0,616,1,1.0,0.0,0
123500.0,0,0,0,0,0,0,0,0.0,308.0,5,3.0,3.0,0,0,0,1148,1,2.0,0.0,0
138500.0,0,0,0,0,0,0,0,0.0,336.0,5,3.0,3.0,416,0,0,894,1,1.0,4.0,0
196000.0,0,0,0,1,0,0,0,0.0,530.0,7,4.0,4.0,156,0,0,1391,2,3.0,0.0,0
312500.0,0,0,0,0,1,0,0,630.0,765.0,8,4.0,4.0,270,0,0,1800,2,1.0,4.0,0
140000.0,0,0,0,0,0,0,0,168.0,528.0,7,3.0,3.0,0,0,0,1164,1,1.0,0.0,0
361919.0,0,0,0,0,0,0,1,466.0,666.0,8,5.0,5.0,324,0,0,2576,2,2.0,4.0,0
140000.0,0,0,0,0,0,0,0,0.0,672.0,5,4.0,3.0,344,0,0,1812,2,1.0,1.0,0
213000.0,0,0,0,0,0,1,0,109.0,606.0,7,4.0,4.0,0,0,0,1484,2,1.0,0.0,0
55000.0,0,0,0,0,0,0,0,0.0,0.0,4,2.0,2.0,0,0,0,1092,2,1.0,0.0,0
302000.0,0,0,0,0,0,0,0,351.0,739.0,7,4.0,3.0,380,0,0,1824,2,3.0,3.0,1
254000.0,1,0,0,0,0,0,0,176.0,550.0,8,4.0,4.0,192,0,0,1324,2,1.0,4.0,0
179540.0,0,0,0,0,0,0,0,0.0,400.0,7,4.0,4.0,100,0,0,1456,2,2.0,4.0,0
109900.0,0,0,0,0,0,0,0,41.0,408.0,5,3.0,3.0,0,0,0,904,1,2.0,0.0,0
52000.0,0,0,0,0,0,0,0,0.0,0.0,3,3.0,4.0,0,0,0,729,1,2.0,0.0,0
