SalePrice,SaleType_Con,Condition2_RRAn,Heating_Floor,Exterior2nd_Other,SaleCondition_Alloca,LotArea,Neighborhood_Veenker,OverallQual,Neighborhood_NoRidge,Neighborhood_NridgHt,Heating_Grav,SaleCondition_Partial,SaleType_New,ExterQual,GarageCars,Exterior2nd_CmentBd,KitchenQual,BsmtQual,Condition2_PosN,GrLivArea,Exterior1st_CemntBd,GarageArea,LandContour_HLS,Foundation_Stone,GarageFinish,FullBath,MasVnrArea,Neighborhood_Somerst,YearBuilt,Neighborhood_StoneBr
139000.0,0,0,0,0,0,8176,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1056,0,308.0,0,0,2.0,1,0.0,0,1958,0
284000.0,0,0,0,0,0,10655,0,8,0,1,0,0,0,4.0,3.0,0,4.0,4.0,0,1629,0,880.0,0,0,2.0,2,296.0,0,2003,0
207000.0,0,0,0,0,0,8198,0,7,0,1,0,0,0,4.0,2.0,0,4.0,4.0,0,1358,0,484.0,0,0,2.0,2,146.0,0,2004,0
192000.0,0,0,0,0,0,9042,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1638,0,472.0,0,0,3.0,2,0.0,0,1998,0
228950.0,0,0,0,0,0,164660,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1786,0,529.0,1,0,3.0,2,0.0,0,1965,0
377426.0,0,0,0,0,0,14157,0,9,0,0,0,0,0,4.0,3.0,0,4.0,5.0,0,1922,0,676.0,1,0,3.0,2,200.0,0,2005,1
214000.0,0,0,0,0,0,9135,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1536,0,532.0,0,0,2.0,2,113.0,0,2002,0
202500.0,0,0,0,0,0,14145,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1621,0,440.0,0,0,2.0,2,0.0,0,1984,0
155000.0,0,0,0,0,0,12400,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1215,0,297.0,0,0,1.0,1,176.0,0,1958,0
202900.0,0,0,0,0,0,14191,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1908,0,431.0,0,0,3.0,2,0.0,0,2002,0
82000.0,0,0,0,0,0,8400,0,4,0,0,0,0,0,2.0,1.0,0,3.0,3.0,0,841,0,294.0,0,0,1.0,1,0.0,0,1950,0
87500.0,0,0,0,0,0,8544,0,3,0,0,0,0,0,3.0,2.0,0,3.0,0.0,0,1040,0,400.0,0,0,1.0,2,340.0,0,1949,0
266000.0,0,0,0,0,0,8849,0,9,0,1,0,0,0,5.0,2.0,0,5.0,5.0,0,1684,0,564.0,0,0,2.0,2,616.0,0,2005,0
85000.0,0,0,0,0,0,2592,0,5,0,0,0,0,0,3.0,1.0,1,3.0,4.0,0,1112,1,336.0,0,0,1.0,1,0.0,0,1976,0
140200.0,0,0,0,0,0,6435,0,6,0,0,0,0,0,3.0,1.0,0,2.0,3.0,0,1577,0,312.0,0,0,1.0,1,0.0,0,1939,0
151500.0,0,0,0,0,0,12772,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,958,0,301.0,0,0,2.0,1,0.0,0,1960,0
157500.0,0,0,0,0,0,17600,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1478,0,498.0,0,0,1.0,2,30.0,0,1960,0
154000.0,0,0,0,0,0,2448,0,7,0,1,0,0,0,4.0,2.0,0,4.0,4.0,0,1626,0,474.0,0,0,2.0,2,106.0,0,2003,0
437154.0,0,0,0,0,0,20431,0,9,0,1,0,1,1,5.0,3.0,1,5.0,5.0,0,2728,1,706.0,0,0,3.0,2,870.0,0,2005,0
318061.0,0,0,0,0,0,7820,0,9,0,1,0,1,1,5.0,2.0,0,5.0,5.0,0,1869,0,617.0,0,0,2.0,2,362.0,0,2007,0
190000.0,0,0,0,0,0,5271,0,7,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1453,0,445.0,0,0,2.0,1,0.0,0,1986,0
95000.0,0,0,0,0,0,9084,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1111,0,200.0,0,0,1.0,1,0.0,0,1941,0
105900.0,0,0,0,0,0,8520,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,720,0,484.0,0,0,1.0,1,0.0,0,1928,0
140000.0,0,0,0,0,0,8400,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1595,0,240.0,0,0,1.0,1,0.0,0,1940,0
177500.0,0,0,0,0,0,11249,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1200,0,521.0,0,0,2.0,2,0.0,0,1995,0
173000.0,0,0,0,0,0,9248,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1167,0,400.0,0,0,2.0,2,106.0,0,1992,0
134000.0,0,0,0,0,0,4224,0,5,0,0,0,0,0,3.0,2.0,1,3.0,4.0,0,1142,1,528.0,0,0,3.0,1,0.0,0,1976,0
130000.0,0,0,0,0,0,6930,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1352,0,288.0,0,0,1.0,1,120.0,0,1958,0
280000.0,0,0,0,0,0,12011,0,8,1,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1924,0,592.0,0,0,2.0,2,530.0,0,1998,0
156000.0,0,0,0,0,0,7540,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,912,0,470.0,0,0,2.0,1,0.0,0,1978,0
145000.0,0,0,0,0,0,9144,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1505,0,240.0,0,0,1.0,1,0.0,0,1940,0
198500.0,0,0,0,0,0,7301,0,7,0,0,0,0,0,4.0,2.0,0,4.0,0.0,0,1922,0,672.0,0,0,2.0,3,500.0,0,2003,0
118000.0,0,0,0,0,0,1680,0,6,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,987,0,264.0,0,0,1.0,1,510.0,0,1972,0
190000.0,0,0,0,0,0,18800,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1574,0,566.0,0,0,3.0,2,120.0,0,1976,0
147000.0,0,0,0,0,0,10690,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1344,0,468.0,0,0,1.0,1,0.0,0,1920,0
159000.0,0,0,0,0,0,9500,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1394,0,514.0,0,0,2.0,1,247.0,0,1963,0
165000.0,0,0,0,0,0,9150,0,6,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,1431,0,296.0,0,0,2.0,1,305.0,0,1962,0
132000.0,0,0,0,0,0,7800,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1268,0,244.0,0,0,3.0,1,200.0,0,1954,0
162000.0,0,0,0,0,0,9830,0,5,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,1287,0,576.0,0,0,3.0,1,0.0,0,1959,0
172400.0,0,0,0,0,0,8121,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1664,0,460.0,0,0,2.0,2,0.0,0,2000,0
134432.0,0,0,0,0,0,17120,0,4,0,0,0,0,0,3.0,2.0,0,3.0,0.0,0,1588,0,680.0,0,0,3.0,2,0.0,0,1959,0
125000.0,0,0,0,0,0,7175,0,6,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,752,0,264.0,0,0,1.0,1,0.0,0,1984,0
123000.0,0,0,0,0,0,10634,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1319,0,270.0,0,0,1.0,1,0.0,0,1953,0
219500.0,0,0,0,0,0,8200,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1928,0,434.0,0,0,3.0,2,0.0,0,2003,0
61000.0,0,0,0,0,0,10020,0,1,0,0,0,0,0,2.0,0.0,0,2.0,2.0,0,904,0,0.0,0,0,0.0,0,0.0,0,1922,0
148000.0,0,0,0,0,0,8846,0,5,0,0,0,0,0,4.0,2.0,0,3.0,4.0,0,914,0,576.0,0,0,1.0,1,0.0,0,1996,0
340000.0,0,0,0,0,0,11143,0,8,0,0,0,0,0,4.0,2.0,1,4.0,4.0,0,2466,1,610.0,0,0,2.0,3,0.0,1,2004,0
394432.0,0,0,0,0,0,11394,0,9,0,0,0,1,1,4.0,3.0,0,5.0,5.0,0,1856,0,834.0,0,0,3.0,1,350.0,0,2010,1
179000.0,0,0,0,0,0,8123,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1800,0,463.0,0,0,3.0,2,16.0,0,2000,0
127000.0,0,0,0,0,0,5000,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1691,0,308.0,0,0,1.0,2,0.0,0,1924,0
187750.0,0,0,0,0,0,7200,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1301,0,572.0,0,0,2.0,2,0.0,1,2006,0
213500.0,0,0,0,0,0,9245,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1797,0,639.0,0,0,2.0,2,0.0,0,2006,0
76000.0,0,0,0,0,0,9000,0,6,0,0,0,0,0,3.0,2.0,0,3.0,2.0,0,784,0,360.0,0,0,1.0,1,0.0,0,1928,0
240000.0,0,0,0,0,0,53107,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1953,0,501.0,0,0,3.0,2,0.0,0,1992,0
192000.0,0,0,0,0,0,3182,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1269,0,430.0,0,0,3.0,2,16.0,0,2004,0
81000.0,0,0,0,0,0,8410,0,5,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,1184,0,0.0,0,0,0.0,1,0.0,0,1910,0
125000.0,0,0,0,0,0,7200,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1125,0,352.0,0,0,1.0,1,255.0,0,1976,0
191000.0,0,0,0,0,0,9382,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1479,0,577.0,0,0,2.0,2,125.0,0,1999,0
426000.0,0,0,0,0,0,12474,0,10,0,1,0,1,1,5.0,3.0,0,5.0,5.0,0,2332,0,846.0,0,0,3.0,2,272.0,0,2007,0
119000.0,0,0,0,0,0,8405,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1367,0,384.0,0,0,1.0,1,0.0,0,1900,0
215000.0,0,0,0,0,0,12209,0,6,0,0,0,0,0,3.0,2.0,0,4.0,5.0,0,1961,0,560.0,0,0,3.0,2,0.0,0,2001,0
106500.0,0,0,0,0,0,8339,0,5,0,0,0,0,0,3.0,1.0,0,3.0,0.0,0,882,0,294.0,0,0,2.0,1,0.0,0,1959,0
100000.0,0,0,0,0,0,7446,0,4,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,788,0,0.0,0,0,0.0,1,0.0,0,1941,0
109000.0,0,0,0,0,0,10134,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1034,0,240.0,0,0,1.0,1,0.0,0,1940,0
129000.0,0,0,0,0,0,9571,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1144,0,596.0,0,0,1.0,1,0.0,0,1956,0
123000.0,0,0,0,0,0,7200,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,894,0,600.0,0,0,2.0,1,0.0,0,1972,0
169500.0,0,0,0,0,0,7590,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1812,0,264.0,0,0,2.0,2,288.0,0,1962,0
67000.0,0,0,0,0,0,8967,0,5,0,0,0,0,0,3.0,1.0,0,3.0,2.0,0,1077,0,338.0,0,0,1.0,1,0.0,0,1920,0
241000.0,0,0,0,0,0,8125,0,7,0,0,0,0,0,4.0,2.0,1,4.0,4.0,0,1550,1,438.0,0,0,3.0,2,100.0,1,2006,0
245500.0,0,0,0,0,0,14963,1,8,0,0,0,0,0,4.0,2.0,0,5.0,4.0,0,1288,0,500.0,0,0,3.0,1,0.0,0,1996,0
164990.0,0,0,0,0,0,8767,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1310,0,400.0,0,0,3.0,2,0.0,0,2005,0
108000.0,0,0,0,0,0,10200,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,672,0,240.0,0,0,1.0,1,0.0,0,1940,0
258000.0,0,0,0,0,0,12090,0,8,1,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2263,0,420.0,0,0,3.0,2,650.0,0,1998,0
168000.0,0,0,0,0,0,10364,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1572,0,373.0,0,0,3.0,2,0.0,0,1995,0
150000.0,0,0,0,0,0,9991,0,4,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1620,0,490.0,0,0,1.0,2,0.0,0,1976,0
115000.0,0,0,0,0,0,10480,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1639,0,240.0,0,0,1.0,1,0.0,0,1936,0
177000.0,0,0,0,0,0,15576,0,6,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,1680,0,308.0,0,0,1.0,2,0.0,0,1915,0
280000.0,0,0,0,0,0,14154,0,7,0,1,0,1,1,4.0,3.0,0,4.0,5.0,0,2172,0,947.0,0,0,2.0,2,350.0,0,2006,0
339750.0,0,0,0,0,0,10800,0,8,0,0,0,1,1,4.0,3.0,0,5.0,5.0,0,2078,0,836.0,0,0,3.0,2,100.0,1,2007,0
60000.0,0,0,0,0,0,9571,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1276,0,350.0,0,0,1.0,1,0.0,0,1958,0
145000.0,0,0,0,0,0,34650,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1056,0,572.0,0,0,3.0,1,0.0,0,1955,0
222000.0,0,0,0,0,0,4403,0,7,0,0,0,1,1,5.0,2.0,0,4.0,5.0,0,1478,0,484.0,0,0,3.0,2,432.0,1,2009,0
115000.0,0,0,0,0,0,8960,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1028,0,360.0,0,0,1.0,1,0.0,0,1927,0
228000.0,0,0,0,0,0,11228,0,7,0,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2097,0,678.0,0,0,1.0,2,0.0,0,1993,0
181134.0,0,0,0,0,0,8899,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1340,0,396.0,0,0,3.0,2,0.0,0,2007,0
149500.0,0,0,0,0,0,7844,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1400,0,440.0,0,0,3.0,1,203.0,0,1978,0
239000.0,0,0,0,0,0,22420,0,6,0,0,0,0,0,3.0,3.0,0,3.0,4.0,0,2624,0,864.0,0,0,1.0,2,0.0,0,1918,0
126000.0,0,0,0,0,0,8160,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1134,0,240.0,0,0,1.0,1,0.0,0,1940,0
142000.0,0,0,0,0,0,8450,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1056,0,304.0,0,0,1.0,1,0.0,0,1968,0
206300.0,0,0,0,0,1,7060,0,7,0,0,0,0,0,3.0,4.0,0,3.0,4.0,0,1344,0,784.0,0,0,3.0,2,200.0,0,1997,0
215000.0,0,0,0,0,0,16635,0,6,0,0,0,0,0,4.0,2.0,1,4.0,4.0,0,1602,1,529.0,0,0,3.0,2,126.0,0,1977,0
113000.0,0,0,0,0,0,21750,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,988,0,520.0,1,0,2.0,1,0.0,0,1954,0
315000.0,0,0,0,0,0,9200,0,8,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2630,0,696.0,0,0,3.0,2,473.0,0,1998,0
139000.0,0,0,0,0,0,9000,0,6,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,1196,0,297.0,0,0,2.0,1,74.0,0,1956,0
135000.0,0,0,0,0,0,3378,0,7,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1389,0,240.0,1,0,1.0,1,0.0,0,1946,0
275000.0,0,0,0,0,0,12800,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1644,0,569.0,0,0,3.0,2,145.0,0,1989,0
109008.0,0,0,0,0,0,8593,0,4,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,907,0,352.0,0,0,1.0,1,0.0,0,1957,0
195400.0,0,0,0,0,0,6762,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1208,0,628.0,0,0,2.0,2,108.0,0,2007,0
175000.0,0,0,0,0,0,11457,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1412,0,576.0,0,0,1.0,2,0.0,0,1988,0
85400.0,0,0,0,0,0,1680,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,987,0,264.0,0,0,1.0,1,232.0,0,1971,0
79900.0,0,0,0,0,0,5586,0,6,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,1198,0,0.0,0,0,0.0,1,0.0,0,1920,0
122500.0,0,0,0,0,0,1920,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1365,0,440.0,0,0,1.0,1,376.0,0,1971,0
181000.0,0,0,0,0,0,10839,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1604,0,470.0,0,0,3.0,2,0.0,0,1997,0
81000.0,0,0,0,0,0,1890,0,4,0,0,0,0,0,3.0,0.0,1,3.0,4.0,0,630,1,0.0,0,0,0.0,1,0.0,0,1972,0
212000.0,0,0,0,0,0,10667,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1661,0,550.0,0,0,2.0,2,0.0,0,1996,0
116000.0,0,0,0,0,0,4400,0,6,0,0,0,0,0,3.0,2.0,0,3.0,2.0,0,1118,0,440.0,0,0,1.0,1,0.0,0,1920,0
119000.0,0,0,0,0,0,6000,0,6,0,0,0,0,0,4.0,1.0,0,3.0,3.0,0,904,0,180.0,0,0,1.0,1,0.0,0,1926,0
90350.0,0,0,0,0,0,4280,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,694,0,352.0,0,0,1.0,1,0.0,0,1913,0
110000.0,0,0,0,0,0,12354,0,6,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,1196,0,528.0,0,0,1.0,1,0.0,0,1920,0
555000.0,0,0,0,0,0,15431,0,10,0,1,0,0,0,5.0,3.0,0,5.0,5.0,0,2402,0,672.0,0,0,3.0,2,200.0,0,2008,0
118000.0,0,0,0,0,0,12108,0,4,0,0,0,0,0,3.0,0.0,0,2.0,3.0,0,1440,0,0.0,0,0,0.0,2,270.0,0,1955,0
162900.0,0,0,0,0,0,6240,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1573,0,360.0,0,0,1.0,2,0.0,0,1930,0
172500.0,0,0,0,0,0,3922,0,7,0,0,0,1,1,4.0,3.0,0,4.0,5.0,0,1258,0,648.0,0,0,3.0,2,72.0,0,2006,0
210000.0,0,0,0,0,0,8750,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1908,0,493.0,0,0,1.0,2,0.0,0,1994,0
127500.0,0,0,0,0,0,9855,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1689,0,480.0,0,0,1.0,1,0.0,0,1956,0
190000.0,0,0,0,0,0,16492,0,6,0,0,0,0,0,4.0,2.0,0,4.0,3.0,0,1888,0,578.0,0,0,3.0,2,0.0,0,1966,0
199900.0,0,0,0,0,0,11214,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1886,0,431.0,0,0,3.0,2,0.0,0,1998,0
119500.0,0,0,0,0,0,8600,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1376,0,198.0,0,0,1.0,2,0.0,0,1937,0
120000.0,0,0,0,0,0,6000,0,3,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1183,0,308.0,0,0,1.0,1,0.0,0,1948,0
110000.0,0,0,0,0,0,5684,0,6,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,813,0,270.0,0,0,1.0,1,0.0,0,1930,0
280000.0,0,0,0,0,0,70761,0,7,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1533,0,576.0,0,0,1.0,2,0.0,0,1975,0
204000.0,0,0,0,0,0,9303,0,6,0,0,0,0,0,4.0,2.0,0,3.0,5.0,0,1756,0,422.0,0,0,3.0,2,42.0,0,1996,0
210000.0,0,0,0,0,0,9000,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1590,0,676.0,0,0,2.0,2,0.0,1,2008,0
188000.0,0,0,0,0,0,9297,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1728,0,560.0,0,0,1.0,2,0.0,0,1976,0
175500.0,0,0,0,0,0,9600,0,7,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1242,0,528.0,0,0,1.0,1,320.0,0,1973,0
98000.0,0,0,0,0,0,4571,0,5,0,0,0,0,0,3.0,3.0,0,3.0,3.0,0,1344,0,513.0,0,0,1.0,1,0.0,0,1916,0
256000.0,0,0,0,0,0,53227,0,4,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1663,0,529.0,0,0,3.0,1,0.0,0,1954,0
161000.0,0,0,0,0,0,5100,0,8,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1666,0,228.0,0,0,1.0,1,0.0,0,1925,0
110000.0,0,0,0,0,0,7015,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1203,0,352.0,0,0,1.0,1,161.0,0,1950,0
263435.0,0,0,0,0,0,8004,0,8,0,0,0,1,1,4.0,2.0,0,3.0,4.0,0,1935,0,552.0,0,0,3.0,2,110.0,1,2009,0
155000.0,0,0,0,0,0,7200,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1135,0,576.0,0,0,2.0,1,0.0,0,1936,0
62383.0,0,0,0,0,0,8281,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,864,0,360.0,0,0,1.0,1,0.0,0,1965,0
188700.0,0,0,0,0,0,11988,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1660,0,240.0,1,0,1.0,1,0.0,0,1934,0
124000.0,0,0,0,0,0,8430,0,5,0,0,0,0,0,3.0,0.0,0,3.0,4.0,0,1040,0,0.0,1,0,0.0,2,136.0,0,1978,0
178740.0,0,0,0,0,0,3072,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1414,0,398.0,0,0,3.0,2,18.0,0,2004,0
167000.0,0,0,0,0,0,10628,0,7,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1277,0,526.0,0,0,1.0,1,0.0,0,1970,0
146500.0,0,0,0,0,0,9480,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1644,0,312.0,0,0,1.0,1,224.0,0,1942,0
250000.0,0,0,0,0,0,11428,0,8,0,1,0,0,0,4.0,3.0,0,4.0,4.0,0,1634,0,866.0,0,0,2.0,2,248.0,0,2006,0
187000.0,0,0,0,0,0,9291,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1710,0,506.0,0,0,2.0,2,120.0,0,1993,0
212000.0,0,0,0,0,0,6820,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1502,0,528.0,0,0,2.0,1,0.0,0,1985,1
190000.0,0,0,0,0,0,11952,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1969,0,534.0,0,0,2.0,2,0.0,0,1977,0
148000.0,0,0,0,0,0,3675,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1072,0,525.0,0,0,2.0,1,80.0,0,2005,0
440000.0,0,0,0,0,0,14977,0,8,0,1,0,1,1,4.0,3.0,0,4.0,5.0,0,1976,0,908.0,0,0,2.0,2,304.0,0,2006,0
251000.0,0,0,0,0,0,5330,0,8,0,0,0,0,0,4.0,2.0,1,5.0,4.0,0,1652,1,499.0,0,0,2.0,2,0.0,0,2000,1
132500.0,0,0,0,0,0,8480,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,970,0,624.0,0,0,1.0,1,0.0,0,1963,0
208900.0,0,0,0,0,0,13125,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1493,0,508.0,0,0,3.0,2,215.0,0,1997,0
380000.0,0,0,0,0,0,13693,0,9,0,1,0,0,0,5.0,3.0,0,5.0,4.0,0,2643,0,694.0,0,0,3.0,2,772.0,0,2006,0
297000.0,0,0,0,0,0,10637,0,8,0,0,0,0,0,4.0,3.0,0,4.0,5.0,0,1718,0,826.0,0,0,2.0,2,336.0,0,2007,0
89471.0,0,0,0,0,1,5925,0,4,0,0,0,0,0,3.0,2.0,0,3.0,2.0,0,1131,0,672.0,0,0,1.0,1,435.0,0,1937,0
326000.0,0,0,0,0,0,16033,0,9,0,1,0,0,0,4.0,3.0,0,4.0,5.0,0,1850,0,772.0,0,0,3.0,2,378.0,0,2004,0
374000.0,0,0,0,0,0,11846,0,9,0,1,0,0,0,4.0,3.0,0,5.0,5.0,0,1792,0,874.0,1,0,3.0,2,562.0,0,2003,0
155000.0,0,0,0,0,0,2500,0,7,0,0,0,0,0,4.0,1.0,0,5.0,3.0,0,1826,0,164.0,0,0,1.0,1,0.0,0,1915,0
164000.0,0,0,0,0,0,4500,0,6,0,0,0,0,0,3.0,2.0,0,3.0,5.0,0,1216,0,402.0,0,0,1.0,2,116.0,0,1998,0
132500.0,0,0,0,0,0,7758,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,999,0,264.0,0,0,1.0,1,0.0,0,1962,0
147000.0,0,0,0,0,0,9600,0,5,0,0,0,0,0,4.0,1.0,0,4.0,3.0,0,1113,0,264.0,0,0,1.0,1,0.0,0,1950,0
156000.0,0,0,0,0,0,10289,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1073,0,515.0,0,0,2.0,1,168.0,0,1965,0
175000.0,0,0,0,0,0,12243,0,5,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1484,0,487.0,0,0,1.0,2,0.0,0,1971,0
160000.0,0,0,0,0,0,10800,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,2414,0,520.0,0,0,1.0,2,0.0,0,1900,0
86000.0,0,0,0,0,0,1526,0,4,0,0,0,0,0,3.0,1.0,1,4.0,4.0,0,630,1,286.0,0,0,1.0,1,0.0,0,1970,0
115000.0,0,0,0,0,0,2665,0,5,0,0,0,0,0,3.0,1.0,1,3.0,4.0,0,1304,1,336.0,0,0,3.0,1,0.0,0,1976,0
133000.0,0,0,0,0,0,9490,0,6,0,0,0,0,0,3.0,1.0,0,2.0,3.0,0,1578,0,240.0,0,0,1.0,1,0.0,0,1941,0
172785.0,0,0,0,0,0,15578,0,6,0,0,0,1,1,4.0,2.0,0,3.0,4.0,0,1456,0,429.0,0,0,2.0,2,0.0,0,2006,0
155000.0,0,0,0,0,0,7931,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1269,0,308.0,0,0,1.0,1,0.0,0,1960,0
91300.0,0,0,0,0,0,5784,0,5,0,0,0,0,0,3.0,1.0,0,3.0,2.0,0,886,0,273.0,0,0,1.0,1,0.0,0,1938,0
34900.0,0,0,0,0,0,7879,0,4,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,720,0,0.0,0,0,0.0,1,0.0,0,1920,0
430000.0,0,0,0,0,0,12692,0,8,1,0,0,0,0,4.0,2.0,0,4.0,4.0,0,3228,0,546.0,0,0,2.0,3,0.0,0,1992,0
184000.0,0,0,0,0,0,9120,0,7,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1820,0,240.0,0,0,1.0,2,0.0,0,1925,0
