SalePrice,Id,LotArea,BsmtUnfSF,TotalBsmtSF,GrLivArea,LotFrontage,GarageArea,1stFlrSF,BsmtFinSF1,MasVnrArea,WoodDeckSF,YearBuilt,YearRemodAdd,OpenPorchSF,MoSold,2ndFlrSF,GarageYrBlt,ScreenPorch,OverallCond,BsmtFinSF2,BedroomAbvGr,OverallQual,EnclosedPorch,TotRmsAbvGrd,YrSold,MSSubClass,Neighborhood_StoneBr,Neighborhood_CollgCr,Exterior2nd_Stucco,Neighborhood_SawyerW
187500.0,732,9590,82.0,868.0,1146,73.0,438.0,1146,786.0,442.0,160,2003,2003,22,5,0,2003.0,0,5,0.0,3,7,0,6,2007,80,0,0,0,0
222500.0,733,11404,901.0,1153.0,2031,75.0,541.0,1153,252.0,202.0,192,1998,1999,84,7,878,1998.0,0,5,0.0,3,7,0,8,2008,60,0,1,0,0
131400.0,734,10000,270.0,864.0,1144,80.0,264.0,1144,594.0,0.0,165,1961,1983,0,3,0,1961.0,0,6,0.0,3,5,0,6,2009,20,0,0,0,0
108000.0,735,8978,948.0,948.0,948,69.30579531442663,300.0,948,0.0,0.0,147,1968,1968,0,5,0,1968.0,0,5,0.0,3,5,0,6,2007,20,0,0,0,0
163000.0,736,10800,490.0,880.0,1768,60.0,320.0,880,390.0,0.0,0,1914,1970,341,10,888,1914.0,0,7,0.0,2,7,0,6,2006,75,0,0,0,0
93500.0,737,8544,0.0,0.0,1040,60.0,400.0,1040,0.0,0.0,0,1950,1950,0,7,0,1949.0,0,4,0.0,2,3,0,6,2006,90,0,0,0,0
239900.0,738,10463,893.0,893.0,1801,72.0,800.0,901,0.0,0.0,0,2005,2005,116,6,900,2005.0,0,5,0.0,3,8,0,8,2006,60,0,0,0,0
179000.0,739,10800,0.0,1200.0,1200,60.0,0.0,1200,1200.0,0.0,120,1987,1988,0,3,0,0.0,0,5,0.0,3,5,0,5,2009,90,0,0,0,0
190000.0,740,9313,864.0,864.0,1728,65.0,572.0,864,0.0,0.0,187,2004,2004,56,4,864,2004.0,0,5,0.0,3,7,0,7,2009,60,0,1,0,0
132000.0,741,9600,264.0,264.0,1432,60.0,360.0,768,0.0,0.0,270,1910,2002,0,5,664,1910.0,0,7,0.0,2,5,112,7,2007,70,0,0,0,0
142000.0,742,6768,80.0,912.0,912,65.0,288.0,912,832.0,0.0,168,1961,1996,0,5,0,1962.0,0,8,0.0,3,6,0,5,2008,20,0,0,0,0
179000.0,743,8450,1349.0,1349.0,1349,65.0,539.0,1349,0.0,108.0,120,2000,2001,55,12,0,2000.0,0,5,0.0,3,7,0,6,2007,20,0,0,0,1
175000.0,744,12886,76.0,520.0,1464,70.0,480.0,1464,444.0,0.0,302,1963,1999,0,10,0,1997.0,100,6,0.0,3,5,0,6,2009,80,0,0,0,0
180000.0,745,5395,604.0,1337.0,1337,41.0,462.0,1337,733.0,0.0,96,1993,1993,0,10,0,1993.0,0,5,0.0,2,8,70,5,2008,120,1,0,0,0
299800.0,746,8963,487.0,1142.0,2715,69.30579531442663,831.0,1175,575.0,289.0,0,1976,1996,204,7,1540,1994.0,0,9,80.0,4,8,0,11,2008,60,0,0,0,0
236000.0,747,8795,652.0,952.0,2256,69.30579531442663,554.0,980,300.0,0.0,224,2000,2000,54,4,1276,2000.0,0,5,0.0,4,7,0,8,2009,60,0,0,0,0
265979.0,748,11700,1240.0,1240.0,2640,65.0,864.0,1320,0.0,0.0,181,1880,2003,0,5,1320,1950.0,0,7,0.0,4,7,386,8,2009,70,0,0,1,0
260400.0,749,10593,801.0,1720.0,1720,59.0,527.0,1720,919.0,338.0,240,1996,1996,56,3,0,1996.0,0,5,0.0,3,7,154,7,2010,20,0,0,0,0
98000.0,750,8405,0.0,0.0,1529,50.0,240.0,1088,0.0,0.0,92,1945,1950,0,4,441,1945.0,0,3,0.0,4,4,185,9,2009,50,0,0,0,0
96500.0,751,8800,576.0,576.0,1140,55.0,0.0,792,0.0,0.0,0,1910,2004,160,6,348,0.0,0,7,0.0,3,4,0,7,2010,50,0,0,0,0
162000.0,752,7750,660.0,660.0,1320,69.30579531442663,400.0,660,0.0,0.0,0,2003,2003,48,8,660,2003.0,0,5,0.0,3,7,0,6,2007,60,0,0,0,0
217000.0,753,9236,279.0,1479.0,1494,79.0,576.0,1494,1200.0,0.0,168,1997,1997,27,7,0,1997.0,0,5,0.0,3,6,0,6,2006,20,0,1,0,0
275500.0,754,10240,1030.0,1030.0,2098,80.0,878.0,1038,0.0,178.0,192,2005,2005,52,3,1060,2005.0,0,5,0.0,3,8,0,8,2006,60,0,0,0,0
156000.0,755,7930,115.0,1026.0,1026,61.0,440.0,1026,439.0,0.0,171,1969,2005,48,7,0,1969.0,0,8,472.0,3,6,0,5,2009,20,0,0,0,0
172500.0,756,3230,348.0,729.0,1471,34.0,440.0,742,381.0,894.0,0,1999,1999,24,3,729,1999.0,0,5,0.0,3,6,0,6,2009,160,0,0,0,0
212000.0,757,10769,846.0,866.0,1768,68.0,578.0,866,20.0,0.0,144,2007,2007,105,4,902,2007.0,0,5,0.0,3,8,0,7,2009,60,0,1,0,0
158900.0,758,11616,234.0,672.0,1386,69.30579531442663,440.0,672,438.0,328.0,335,1978,1978,0,4,714,1978.0,0,5,0.0,3,6,0,6,2010,60,0,0,0,0
179400.0,759,2280,195.0,744.0,1501,24.0,440.0,757,549.0,360.0,0,1999,1999,0,8,744,1999.0,0,5,0.0,3,7,0,6,2008,160,0,0,0,0
290000.0,760,12257,1198.0,1318.0,2531,65.0,752.0,1328,56.0,513.0,222,1995,1995,98,11,1203,1995.0,0,5,64.0,4,8,0,9,2007,60,0,0,0,0
127500.0,761,9100,252.0,864.0,864,70.0,300.0,864,612.0,0.0,0,1959,1959,0,10,0,2008.0,0,6,0.0,2,6,0,5,2009,20,0,0,0,0
100000.0,762,6911,740.0,1145.0,1301,60.0,440.0,1301,405.0,0.0,0,1924,1950,0,10,0,1965.0,0,5,0.0,2,5,0,5,2009,30,0,0,0,0
215200.0,763,8640,732.0,756.0,1547,72.0,614.0,764,24.0,0.0,169,2009,2009,45,6,783,2009.0,0,5,0.0,3,7,0,7,2010,60,0,0,0,0
337000.0,764,9430,89.0,1252.0,2365,82.0,856.0,1268,1163.0,673.0,0,1999,1999,128,7,1097,1999.0,180,5,0.0,3,8,0,8,2009,60,0,0,0,0
270000.0,765,9549,0.0,1494.0,1494,30.0,481.0,1494,437.0,0.0,0,1995,1996,30,4,0,1995.0,216,5,1057.0,2,8,0,6,2006,120,0,0,0,0
264132.0,766,14587,1498.0,1498.0,1506,75.0,592.0,1506,0.0,284.0,0,2008,2008,174,8,0,2008.0,0,5,0.0,2,9,0,6,2008,20,0,0,0,0
196500.0,767,10421,586.0,980.0,1714,80.0,496.0,980,394.0,42.0,228,1988,1988,66,3,734,1988.0,0,5,0.0,3,7,156,7,2010,60,0,0,0,0
160000.0,768,12508,323.0,983.0,1750,75.0,423.0,983,660.0,0.0,245,1940,1985,0,7,767,1989.0,0,7,0.0,4,6,156,7,2008,50,0,0,0,0
216837.0,769,9100,1836.0,1860.0,1836,70.0,484.0,1836,24.0,0.0,120,2004,2005,33,10,0,2004.0,0,5,0.0,3,7,0,8,2006,20,0,1,0,0
538000.0,770,53504,234.0,1650.0,3279,47.0,841.0,1690,1416.0,603.0,503,2003,2003,36,6,1589,2003.0,210,5,0.0,4,8,0,12,2010,60,1,0,0,0
134900.0,771,7252,173.0,858.0,858,69.30579531442663,576.0,858,685.0,0.0,120,1982,1982,0,4,0,1983.0,0,5,0.0,2,5,0,5,2009,85,0,0,0,0
102000.0,772,8877,0.0,836.0,1220,67.0,396.0,1220,836.0,0.0,0,1951,1951,0,4,0,1951.0,0,5,0.0,2,4,0,6,2006,20,0,0,0,0
107000.0,773,7819,480.0,1029.0,1117,94.0,672.0,1117,422.0,0.0,144,1976,1976,0,3,0,1976.0,0,5,127.0,3,6,0,6,2010,80,0,0,0,0
114500.0,774,10150,456.0,912.0,912,70.0,275.0,912,456.0,1.0,0,1958,1958,0,7,0,1958.0,0,5,0.0,2,5,0,5,2007,20,0,0,0,0
395000.0,775,14226,1935.0,1935.0,1973,110.0,895.0,1973,0.0,375.0,315,2006,2006,45,7,0,2006.0,0,5,0.0,3,8,0,9,2007,20,0,0,0,0
162000.0,776,4500,338.0,1204.0,1204,32.0,412.0,1204,866.0,320.0,0,1998,1998,247,6,0,1998.0,0,5,0.0,2,6,0,5,2009,120,0,0,0,0
221500.0,777,11210,1594.0,1614.0,1614,86.0,865.0,1614,20.0,240.0,144,2005,2006,59,7,0,2005.0,0,5,0.0,3,7,0,7,2006,20,0,1,0,0
142500.0,778,13350,102.0,864.0,894,100.0,440.0,894,762.0,0.0,241,1974,1974,0,6,0,1974.0,0,5,0.0,3,5,0,5,2006,20,0,0,0,0
144000.0,779,8400,0.0,0.0,2020,60.0,630.0,2020,0.0,320.0,0,1977,1977,0,10,0,1977.0,0,5,0.0,4,5,0,10,2007,90,0,0,0,1
135000.0,780,10530,0.0,975.0,1004,78.0,504.0,1004,975.0,90.0,0,1977,1977,0,5,0,1977.0,0,5,0.0,2,6,0,4,2006,90,0,0,0,0
176000.0,781,7875,1237.0,1237.0,1253,63.0,402.0,1253,0.0,38.0,220,1995,1996,21,6,0,1995.0,0,5,0.0,3,7,0,6,2007,20,0,0,0,0
175900.0,782,7153,374.0,761.0,1603,65.0,484.0,810,387.0,0.0,0,1992,1992,124,7,793,1992.0,0,5,0.0,3,6,0,7,2006,60,0,0,0,1
187100.0,783,16285,1413.0,1413.0,1430,67.0,605.0,1430,0.0,0.0,0,2001,2002,33,6,0,2001.0,0,5,0.0,3,7,0,6,2009,20,0,1,0,0
165500.0,784,9101,0.0,1097.0,1110,69.30579531442663,602.0,1110,1097.0,104.0,303,1978,1978,30,7,0,1978.0,0,6,0.0,1,5,0,4,2009,85,0,0,0,0
128000.0,785,6300,742.0,742.0,1484,35.0,0.0,742,0.0,0.0,0,1914,2001,291,6,742,0.0,0,6,0.0,3,6,134,9,2008,75,0,0,0,0
161500.0,786,9790,491.0,1372.0,1342,69.30579531442663,457.0,1342,251.0,0.0,0,1967,1967,0,9,0,1967.0,197,5,630.0,3,6,0,7,2009,20,0,0,0,0
139000.0,787,10800,0.0,686.0,1652,60.0,416.0,966,686.0,0.0,0,1915,1950,0,6,686,1961.0,0,6,0.0,4,5,196,7,2010,50,0,0,0,0
233000.0,788,10142,300.0,956.0,2084,76.0,618.0,956,656.0,0.0,0,2004,2004,45,1,1128,2004.0,0,5,0.0,4,7,0,8,2010,60,0,0,0,1
107900.0,789,6000,901.0,901.0,901,50.0,281.0,901,0.0,0.0,0,1954,2000,0,8,0,1954.0,0,7,0.0,2,4,0,4,2008,20,0,0,0,0
187500.0,790,12205,264.0,832.0,2087,69.30579531442663,444.0,976,568.0,157.0,133,1966,2007,168,7,1111,1966.0,0,8,0.0,5,6,0,9,2007,60,0,0,0,0
160200.0,791,3182,1129.0,1145.0,1145,43.0,397.0,1145,16.0,11.0,100,2005,2006,16,9,0,2005.0,0,5,0.0,2,7,0,5,2009,120,0,0,0,0
146800.0,792,11333,490.0,1029.0,1062,69.30579531442663,539.0,1062,539.0,0.0,120,1976,1976,0,5,0,1976.0,0,5,0.0,3,6,0,5,2007,80,0,0,0,0
269790.0,793,9920,255.0,1117.0,2013,92.0,455.0,1127,862.0,0.0,180,1996,1997,130,6,886,1997.0,0,5,0.0,3,7,0,8,2007,60,0,0,0,0
225000.0,794,9158,1496.0,1496.0,1496,76.0,474.0,1496,0.0,140.0,168,2007,2007,130,6,0,2007.0,0,5,0.0,3,8,0,7,2007,20,0,0,0,0
194500.0,795,10832,712.0,712.0,1895,69.30579531442663,409.0,1086,0.0,0.0,143,1994,1996,46,10,809,1994.0,0,5,0.0,3,7,0,7,2008,60,0,0,0,0
171000.0,796,8400,650.0,650.0,1564,70.0,476.0,888,0.0,130.0,0,1980,1981,50,4,676,1980.0,204,6,0.0,3,6,0,7,2010,60,0,0,0,1
143500.0,797,8197,660.0,660.0,1285,71.0,528.0,1285,0.0,148.0,138,1977,1977,0,4,0,1977.0,0,5,0.0,3,6,0,7,2007,20,0,0,0,0
110000.0,798,7677,203.0,773.0,773,57.0,240.0,773,570.0,0.0,0,1953,1953,0,4,0,1953.0,0,5,0.0,2,5,0,4,2008,20,0,0,0,0
485000.0,799,13518,1926.0,1926.0,3140,104.0,820.0,1966,0.0,860.0,144,2008,2009,78,7,1174,2009.0,0,5,0.0,4,9,0,11,2009,60,0,0,0,0
175000.0,800,7200,162.0,731.0,1768,60.0,240.0,981,569.0,252.0,0,1937,1950,0,6,787,1939.0,0,7,0.0,3,5,264,7,2007,50,0,0,0,0
200000.0,801,12798,154.0,616.0,1688,79.0,603.0,616,462.0,0.0,403,1997,1997,114,5,1072,1997.0,0,5,0.0,4,6,185,8,2008,60,0,0,0,0
109900.0,802,4800,999.0,1196.0,1196,40.0,440.0,1196,197.0,0.0,0,1916,1990,0,7,0,1957.0,0,7,0.0,2,4,0,5,2007,30,0,0,0,0
189000.0,803,8199,80.0,728.0,1456,63.0,410.0,728,648.0,0.0,36,2005,2005,18,10,728,2005.0,0,5,0.0,3,7,0,7,2008,60,0,1,0,0
582933.0,804,13891,1734.0,1734.0,2822,107.0,1020.0,1734,0.0,424.0,52,2008,2009,170,1,1088,2009.0,192,5,0.0,4,9,0,12,2009,60,0,0,0,0
118000.0,805,9000,124.0,936.0,1128,75.0,286.0,1128,812.0,0.0,0,1954,1954,0,6,0,1954.0,0,5,0.0,2,5,0,5,2006,20,0,0,0,0
227680.0,806,12274,1417.0,1417.0,1428,91.0,554.0,1428,0.0,256.0,0,2008,2008,60,7,0,2008.0,0,5,0.0,3,7,0,6,2008,20,0,0,0,0
135500.0,807,9750,100.0,980.0,980,75.0,384.0,980,400.0,0.0,68,1967,1967,0,10,0,1967.0,0,5,480.0,3,5,0,6,2006,80,0,0,0,0
223500.0,808,21384,15.0,1324.0,1576,144.0,528.0,1072,1309.0,0.0,0,1923,2004,312,5,504,1923.0,0,6,0.0,3,5,0,6,2009,70,0,0,0,0
159950.0,809,13400,380.0,1024.0,1086,85.0,484.0,1086,516.0,1047.0,0,1966,1966,0,6,0,1966.0,0,5,128.0,3,5,0,6,2006,80,0,0,0,0
106000.0,810,8100,849.0,849.0,2138,90.0,360.0,1075,0.0,0.0,40,1898,1965,156,11,1063,1910.0,0,5,0.0,2,5,0,11,2009,75,0,0,0,0
181000.0,811,10140,0.0,1040.0,1309,78.0,484.0,1309,663.0,99.0,265,1974,1999,0,1,0,1974.0,0,6,377.0,3,6,0,5,2006,20,0,0,0,0
144500.0,812,4438,186.0,848.0,848,69.30579531442663,420.0,848,662.0,169.0,140,2004,2004,0,6,0,2004.0,0,5,0.0,1,6,0,4,2008,120,0,1,0,0
55993.0,813,8712,540.0,540.0,1044,66.0,504.0,1044,0.0,0.0,0,1952,1952,0,6,0,1952.0,0,5,0.0,2,5,0,4,2010,20,0,0,0,0
157900.0,814,9750,834.0,1442.0,1442,75.0,301.0,1442,608.0,243.0,0,1958,1958,0,4,0,1958.0,0,6,0.0,4,6,275,7,2007,20,0,0,0,0
116000.0,815,8248,686.0,686.0,1250,45.0,280.0,686,0.0,0.0,207,1918,1950,0,7,564,1955.0,0,7,0.0,3,5,96,7,2006,50,0,0,1,0
224900.0,816,12137,1649.0,1649.0,1661,48.0,598.0,1661,0.0,442.0,0,1998,1998,34,5,0,1998.0,0,5,0.0,3,7,0,6,2010,20,0,1,0,0
137000.0,817,11425,522.0,1008.0,1008,69.30579531442663,275.0,1008,486.0,0.0,0,1954,1954,0,7,0,1954.0,0,6,0.0,2,5,120,4,2006,20,0,0,0,0
271000.0,818,13265,350.0,1568.0,1689,69.30579531442663,857.0,1689,1218.0,148.0,150,2002,2002,59,7,0,2002.0,0,5,0.0,3,8,0,7,2008,20,0,0,0,0
155000.0,819,8816,506.0,1010.0,1052,80.0,440.0,1052,504.0,80.0,0,1971,1971,0,6,0,1971.0,0,7,0.0,3,6,0,6,2010,80,0,0,0,0
224000.0,820,6371,625.0,1358.0,1358,44.0,484.0,1358,733.0,128.0,192,2009,2010,35,6,0,2010.0,0,5,0.0,2,7,0,6,2010,120,0,0,0,0
183000.0,821,7226,798.0,798.0,1640,72.0,595.0,798,0.0,0.0,0,2003,2003,45,6,842,2003.0,0,5,0.0,3,7,0,6,2008,60,0,1,0,0
93000.0,822,6000,936.0,936.0,936,60.0,576.0,936,0.0,0.0,0,1953,1953,32,2,0,1974.0,0,4,0.0,2,4,112,4,2009,20,0,0,0,0
225000.0,823,12394,847.0,847.0,1733,69.30579531442663,433.0,847,0.0,0.0,100,2003,2003,48,10,886,2003.0,0,5,0.0,3,7,0,7,2007,60,0,0,0,0
139500.0,824,9900,778.0,778.0,1489,60.0,240.0,944,0.0,0.0,335,1940,1950,0,7,545,1940.0,0,7,0.0,3,6,0,7,2009,50,0,0,0,0
232600.0,825,11216,1489.0,1489.0,1489,81.0,776.0,1489,0.0,0.0,0,2006,2006,140,6,0,2006.0,0,5,0.0,3,8,0,7,2006,20,0,0,0,0
385000.0,826,14803,442.0,2078.0,2084,114.0,1220.0,2084,1636.0,816.0,188,2007,2008,45,6,0,2007.0,0,5,0.0,2,10,0,7,2008,20,0,0,0,0
109500.0,827,6130,0.0,784.0,784,50.0,0.0,784,784.0,0.0,0,1924,1950,0,5,0,0.0,0,6,0.0,2,5,116,5,2008,45,0,0,0,0
189000.0,828,8529,1434.0,1454.0,1434,65.0,527.0,1434,20.0,0.0,290,2001,2001,39,4,0,2001.0,0,5,0.0,3,7,0,6,2009,20,0,0,0,1
185000.0,829,28698,0.0,1013.0,2126,69.30579531442663,538.0,1160,249.0,0.0,486,1967,1967,0,6,966,1967.0,225,5,764.0,3,5,0,7,2009,60,0,0,0,0
147400.0,830,2544,600.0,600.0,1223,24.0,480.0,520,0.0,0.0,0,2005,2005,166,7,623,2005.0,0,5,0.0,2,7,0,4,2006,160,0,0,0,0
166000.0,831,11900,352.0,1392.0,1392,80.0,458.0,1392,1040.0,387.0,0,1957,1957,0,6,0,1957.0,192,5,0.0,3,6,0,6,2008,20,0,0,0,0
151000.0,832,3180,600.0,600.0,1200,30.0,480.0,520,0.0,0.0,0,2005,2005,166,6,600,2005.0,0,5,0.0,2,7,0,4,2006,160,0,0,0,0
237000.0,833,9548,458.0,941.0,1829,44.0,613.0,941,483.0,223.0,192,2003,2003,39,1,888,2003.0,0,6,0.0,3,7,0,7,2010,60,0,1,0,0
167000.0,834,10004,975.0,1516.0,1516,100.0,472.0,1516,196.0,180.0,0,1964,1964,0,2,0,1964.0,152,6,345.0,3,6,0,6,2009,20,0,0,0,0
139950.0,835,7875,572.0,1144.0,1144,75.0,456.0,1144,572.0,136.0,0,1961,1961,0,9,0,1961.0,0,6,0.0,3,5,0,6,2008,20,0,0,0,0
128000.0,836,9600,625.0,1067.0,1067,60.0,436.0,1067,442.0,0.0,290,1950,1995,0,2,0,1996.0,0,7,0.0,2,4,0,4,2010,20,0,0,0,0
153500.0,837,8100,1221.0,1559.0,1559,90.0,812.0,1559,338.0,0.0,0,1948,1973,116,6,0,1948.0,0,6,0.0,2,5,230,5,2007,30,0,0,0,0
100000.0,838,1680,153.0,483.0,987,21.0,264.0,483,330.0,158.0,0,1973,1973,0,11,504,1973.0,0,5,0.0,2,6,0,5,2008,160,0,0,0,0
144000.0,839,9525,1099.0,1099.0,1099,75.0,352.0,1099,0.0,0.0,278,1995,2006,0,6,0,1999.0,0,6,0.0,3,5,0,6,2008,20,0,1,0,0
130500.0,840,11767,416.0,768.0,1200,70.0,240.0,768,352.0,0.0,0,1946,1995,0,5,432,1946.0,0,6,0.0,3,5,0,6,2008,50,0,0,0,0
140000.0,841,12155,516.0,672.0,1482,69.30579531442663,400.0,810,156.0,0.0,0,1925,1950,0,3,672,1934.0,0,8,0.0,4,6,254,7,2008,70,0,0,0,0
157500.0,842,10440,650.0,650.0,1539,60.0,686.0,958,0.0,0.0,70,1904,2002,78,6,581,1983.0,0,8,0.0,3,5,68,8,2008,70,0,0,0,0
174900.0,843,9020,276.0,1127.0,1165,82.0,490.0,1165,312.0,183.0,0,1966,1966,129,5,0,1966.0,0,7,539.0,3,6,0,6,2008,80,0,0,0,0
141000.0,844,8000,1800.0,1800.0,1800,80.0,0.0,1800,0.0,0.0,0,1961,1961,0,7,0,0.0,0,4,0.0,6,5,0,10,2007,90,0,0,0,0
153900.0,845,12665,876.0,876.0,1416,100.0,720.0,876,0.0,0.0,418,1915,1950,0,6,540,1949.0,0,8,0.0,4,5,194,7,2008,50,0,0,0,0
171000.0,846,16647,0.0,1390.0,1701,69.30579531442663,611.0,1701,1390.0,0.0,0,1975,1981,0,1,0,1975.0,0,5,0.0,3,5,0,6,2007,85,0,0,0,0
213000.0,847,9317,227.0,740.0,1775,75.0,425.0,1006,513.0,137.0,234,1993,1993,72,7,769,1993.0,0,5,0.0,3,7,192,7,2009,60,0,0,0,1
133500.0,848,15523,404.0,864.0,864,36.0,338.0,864,460.0,0.0,0,1972,1972,0,8,0,1972.0,0,6,0.0,3,5,0,5,2009,20,0,1,0,0
240000.0,849,45600,907.0,907.0,2358,75.0,360.0,1307,0.0,0.0,486,1908,1997,40,9,1051,1908.0,175,8,0.0,5,6,0,10,2008,50,0,0,0,0
187000.0,850,9600,528.0,528.0,1855,80.0,512.0,1094,0.0,360.0,113,1976,1994,100,8,761,1976.0,0,7,0.0,3,6,0,7,2007,80,0,0,0,0
131500.0,851,4435,189.0,848.0,848,36.0,420.0,848,659.0,170.0,140,2003,2003,0,11,0,2003.0,0,5,0.0,1,6,0,3,2007,120,0,1,0,0
215000.0,852,3196,1273.0,1273.0,1456,69.30579531442663,400.0,1456,0.0,40.0,143,2003,2003,20,5,0,2003.0,0,5,0.0,2,8,0,7,2006,120,0,0,0,0
164000.0,853,7128,554.0,918.0,1646,53.0,240.0,918,364.0,0.0,0,1941,1950,0,8,728,1941.0,126,5,0.0,4,7,0,7,2007,75,0,0,0,0
158000.0,854,12095,563.0,1127.0,1445,69.30579531442663,645.0,1445,564.0,115.0,180,1964,1964,0,8,0,1964.0,0,6,0.0,3,6,0,7,2009,80,0,0,0,0
170000.0,855,17920,372.0,1763.0,1779,102.0,454.0,1779,306.0,0.0,0,1955,1974,418,7,0,1955.0,312,4,1085.0,3,5,0,6,2006,20,0,0,0,0
127000.0,856,6897,381.0,1040.0,1040,69.30579531442663,260.0,1040,659.0,0.0,0,1962,2010,104,4,0,1962.0,0,8,0.0,3,5,0,6,2010,20,0,0,0,0
147000.0,857,10970,0.0,940.0,1026,69.30579531442663,576.0,1026,505.0,0.0,0,1978,1978,0,10,0,1981.0,0,6,435.0,3,6,34,5,2008,80,0,1,0,0
174000.0,858,8125,702.0,702.0,1481,65.0,343.0,702,0.0,0.0,0,1994,1995,36,3,779,1994.0,0,5,0.0,3,6,0,6,2009,60,0,0,0,0
152000.0,859,10400,1090.0,1090.0,1370,80.0,479.0,1370,0.0,189.0,0,1976,1976,0,6,0,1976.0,0,5,0.0,3,7,0,6,2009,20,0,0,0,0
250000.0,860,11029,435.0,1054.0,2654,69.30579531442663,619.0,1512,619.0,220.0,0,1968,1984,65,8,1142,1968.0,222,7,0.0,4,6,0,9,2006,60,0,0,0,0
189950.0,861,7642,912.0,912.0,1426,55.0,216.0,912,0.0,0.0,0,1918,1998,240,6,514,1925.0,0,8,0.0,3,7,0,7,2007,50,0,0,0,0
131500.0,862,11625,198.0,1039.0,1039,75.0,504.0,1039,841.0,0.0,0,1965,1965,0,4,0,1965.0,0,4,0.0,3,5,0,6,2010,190,0,0,0,0
152000.0,863,9672,702.0,1040.0,1097,81.0,480.0,1097,338.0,0.0,0,1984,1985,0,5,0,1986.0,0,5,0.0,3,6,0,6,2010,20,0,0,0,1
132500.0,864,7931,0.0,1148.0,1148,70.0,672.0,1148,1148.0,0.0,0,1959,1959,0,7,0,1959.0,0,5,0.0,3,5,0,6,2009,20,0,0,0,0
250580.0,865,8640,1372.0,1372.0,1372,72.0,529.0,1372,0.0,0.0,0,2007,2008,140,5,0,2008.0,0,5,0.0,3,7,0,6,2008,20,0,0,0,0
148500.0,866,8750,174.0,1002.0,1002,69.30579531442663,902.0,1002,828.0,76.0,0,1970,1970,0,8,0,1973.0,0,6,0.0,3,5,0,5,2009,20,0,0,0,0
248900.0,867,10656,1638.0,1638.0,1646,67.0,870.0,1646,0.0,274.0,192,2006,2007,80,11,0,2007.0,0,5,0.0,3,8,0,6,2007,20,0,0,0,0
129000.0,868,6970,108.0,1040.0,1120,85.0,544.0,1120,932.0,0.0,168,1961,1961,0,5,0,1961.0,0,5,0.0,3,4,0,5,2007,20,0,0,0,0
169000.0,869,14762,0.0,0.0,2320,69.30579531442663,672.0,1547,0.0,0.0,120,1948,1950,144,5,720,1979.0,0,6,0.0,2,5,0,7,2006,60,0,0,0,0
236000.0,870,9938,300.0,1050.0,1949,80.0,574.0,1062,750.0,246.0,156,1993,1994,90,6,887,1993.0,0,5,0.0,3,7,0,8,2010,60,0,0,0,1
109500.0,871,6600,894.0,894.0,894,60.0,308.0,894,0.0,0.0,0,1962,1962,0,8,0,1962.0,0,5,0.0,2,5,0,5,2009,20,0,0,0,0
200500.0,872,8750,299.0,804.0,1682,70.0,523.0,804,505.0,116.0,0,1998,1998,77,6,878,1998.0,0,5,0.0,3,6,0,7,2010,60,0,1,0,0
116000.0,873,8892,105.0,105.0,910,74.0,414.0,910,0.0,0.0,196,1953,1996,0,10,0,1953.0,0,7,0.0,3,5,150,5,2008,20,0,0,0,0
133000.0,874,12144,457.0,832.0,1268,60.0,288.0,1036,375.0,0.0,0,1949,1950,28,9,0,1949.0,0,7,0.0,3,5,0,6,2009,40,0,0,0,0
66500.0,875,5720,676.0,676.0,1131,52.0,200.0,676,0.0,0.0,26,1941,1950,0,8,455,1941.0,0,6,0.0,3,5,0,5,2009,50,0,0,0,0
303477.0,876,9000,1120.0,1184.0,2610,75.0,550.0,1184,64.0,0.0,208,2007,2007,364,8,1426,2007.0,0,5,0.0,4,8,0,11,2007,60,0,0,0,0
132250.0,877,25286,431.0,1064.0,1040,94.0,648.0,1040,633.0,0.0,0,1963,1963,0,1,0,1963.0,0,5,0.0,3,4,0,5,2007,20,0,0,0,0
350000.0,878,8834,292.0,1462.0,2224,74.0,738.0,1462,1170.0,216.0,184,2004,2005,0,6,762,2004.0,0,5,0.0,4,9,0,10,2009,60,0,0,0,0
148000.0,879,11782,210.0,1109.0,1155,88.0,576.0,1155,899.0,0.0,192,1961,1995,0,6,0,1987.0,0,7,0.0,3,5,0,6,2010,85,0,0,0,0
136500.0,880,7000,218.0,864.0,864,69.30579531442663,336.0,864,646.0,90.0,0,1978,2005,0,7,0,1978.0,0,8,0.0,3,5,0,6,2009,20,0,1,0,0
157000.0,881,7024,110.0,1090.0,1090,60.0,450.0,1090,980.0,0.0,0,2005,2006,49,6,0,2005.0,0,5,0.0,2,5,0,5,2007,20,0,0,0,0
187500.0,882,13758,254.0,1156.0,1717,44.0,400.0,1187,902.0,117.0,168,1990,1991,36,4,530,1990.0,0,5,0.0,3,7,0,7,2007,50,0,0,0,0
178000.0,883,9636,808.0,808.0,1593,69.30579531442663,389.0,808,0.0,0.0,342,1992,1993,40,12,785,1993.0,0,5,0.0,3,6,0,7,2009,60,0,0,0,0
118500.0,884,6204,795.0,795.0,2230,60.0,440.0,954,0.0,0.0,0,1912,1950,188,3,795,1997.0,0,5,0.0,5,4,0,10,2006,75,0,0,0,0
100000.0,885,7150,460.0,892.0,892,65.0,288.0,892,432.0,60.0,0,1967,1967,0,7,0,1967.0,0,5,0.0,3,5,0,5,2009,20,0,0,0,0
