SalePrice,Id,YrSold,MoSold,GarageFinish_RFn,LotShape_IR1,LotShape_Reg,GarageFinish_Fin,BsmtExposure_Av,BsmtFinType1_GLQ,BsmtFullBath,BsmtFinType1_Unf,Neighborhood_CollgCr,BsmtExposure_No,MasVnrType_BrkFace,WoodDeckSF,HalfBath,FireplaceQu_Gd,LotConfig_Inside,LotConfig_Corner,FireplaceQu_None,FireplaceQu_TA,MasVnrType_None,BsmtUnfSF,RoofStyle_Hip,KitchenQual_Gd,OpenPorchSF,RoofStyle_Gable,MasVnrArea,BsmtFinSF1,Fireplaces
190000.0,365,2006,7,0,1,0,1,0,1,1.0,0,0,0,1,306,1,0,0,0,0,1,0,84.0,0,0,111,1,120.0,712.0,1
147000.0,366,2009,7,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0,1,0,1,216.0,1,0,128,0,0.0,456.0,0
159000.0,367,2009,7,1,1,0,0,0,0,1.0,0,0,1,1,0,1,1,1,0,0,0,0,785.0,0,0,76,1,247.0,609.0,2
165000.0,368,2008,12,1,1,0,0,0,1,0.0,0,0,0,1,64,0,1,0,1,0,0,0,728.0,0,0,110,1,305.0,371.0,1
132000.0,369,2010,3,0,0,1,1,0,0,0.0,0,0,1,1,0,0,1,1,0,0,0,0,728.0,0,0,98,1,200.0,540.0,1
162000.0,370,2010,3,0,1,0,1,0,0,1.0,0,0,1,0,364,0,1,0,1,0,0,1,733.0,0,1,17,1,0.0,72.0,1
172400.0,371,2006,1,1,1,0,0,0,0,0.0,1,0,1,0,100,1,0,1,0,0,1,1,953.0,0,0,40,1,0.0,0.0,1
134432.0,372,2008,7,0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0,0,59,1,0.0,0.0,1
125000.0,373,2010,2,0,0,1,0,0,0,1.0,0,0,1,0,353,0,0,1,0,1,0,1,0.0,0,0,0,1,0.0,623.0,0
123000.0,374,2009,11,0,0,1,0,0,0,1.0,0,0,1,0,66,0,0,1,0,1,0,1,0.0,0,0,0,1,0.0,428.0,0
219500.0,375,2007,7,0,0,1,1,0,0,0.0,1,1,1,0,100,1,1,1,0,0,0,1,847.0,0,1,48,1,0.0,0.0,1
61000.0,376,2009,3,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,1,0,1,0,1,333.0,0,0,0,1,0.0,350.0,0
148000.0,377,2006,7,0,1,0,0,1,1,0.0,0,1,0,0,0,0,0,0,0,1,0,1,572.0,0,0,0,1,0.0,298.0,0
340000.0,378,2007,12,1,1,0,0,0,0,0.0,1,0,1,0,159,0,1,0,1,0,0,1,1580.0,0,1,214,1,0.0,0.0,1
394432.0,379,2010,6,0,0,1,1,1,1,1.0,0,0,0,0,113,1,0,0,1,0,0,0,411.0,1,0,0,0,350.0,1445.0,1
179000.0,380,2009,6,0,1,0,1,0,0,0.0,1,0,1,1,100,1,0,1,0,0,1,0,982.0,0,0,63,1,16.0,0.0,1
127000.0,381,2010,5,0,0,1,0,0,0,0.0,0,0,1,0,0,0,1,1,0,0,0,1,808.0,0,1,0,1,0.0,218.0,1
187750.0,382,2006,8,1,0,1,0,0,0,1.0,1,0,1,0,216,0,1,1,0,0,0,1,1293.0,0,1,121,1,0.0,0.0,1
213500.0,383,2007,4,1,1,0,0,1,0,0.0,1,1,0,0,144,1,0,1,0,1,0,1,939.0,0,1,53,1,0.0,0.0,0
76000.0,384,2009,10,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,1,0,1,784.0,0,0,0,1,0.0,0.0,0
240000.0,385,2007,6,0,0,0,1,1,1,1.0,0,0,0,0,216,1,0,0,1,0,0,1,595.0,0,1,231,1,0.0,985.0,2
192000.0,386,2010,4,0,0,1,1,0,1,0.0,0,0,1,1,146,0,0,1,0,0,1,0,1232.0,0,1,20,1,16.0,24.0,1
81000.0,387,2006,5,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,1,0,1,658.0,0,0,151,0,0.0,0.0,0
125000.0,388,2009,10,0,0,1,0,1,0,1.0,0,0,0,1,296,0,0,1,0,0,0,0,410.0,1,0,0,0,255.0,631.0,1
191000.0,389,2008,7,1,1,0,0,0,0,0.0,1,1,1,1,120,0,0,0,0,1,0,0,1468.0,0,1,25,1,125.0,0.0,0
426000.0,390,2008,8,0,0,1,1,1,1,1.0,0,0,0,0,196,1,0,1,0,0,0,0,402.0,0,0,134,1,272.0,1280.0,1
119000.0,391,2008,4,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,1,0,1,0,1,229.0,0,0,130,1,0.0,241.0,0
215000.0,392,2009,6,0,1,0,1,0,0,1.0,0,0,1,0,125,1,0,0,0,0,1,1,114.0,0,1,192,1,0.0,690.0,1
106500.0,393,2007,7,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0,1,0.0,0.0,0
100000.0,394,2006,4,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,1,1,522.0,0,0,0,1,0.0,266.0,2
109000.0,395,2007,7,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,735.0,0,0,39,1,0.0,0.0,0
129000.0,396,2010,6,0,0,1,0,1,0,1.0,0,0,0,0,44,0,0,1,0,1,0,1,405.0,0,0,0,1,0.0,739.0,0
123000.0,397,2009,9,1,0,1,0,1,0,0.0,0,1,0,0,215,0,0,1,0,1,0,1,117.0,1,0,0,0,0.0,777.0,0
169500.0,398,2007,7,1,0,1,0,0,0,0.0,0,0,1,1,0,0,0,1,0,0,1,0,324.0,0,0,168,1,288.0,540.0,1
67000.0,399,2007,11,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,1,0,1,961.0,0,0,0,1,0.0,0.0,0
241000.0,400,2009,10,0,0,1,1,0,1,1.0,0,0,1,0,0,0,0,1,0,1,0,0,280.0,0,1,168,1,100.0,812.0,0
245500.0,401,2008,12,0,0,0,1,0,1,1.0,0,0,1,0,120,1,1,1,0,0,0,1,474.0,0,0,30,1,0.0,786.0,2
164990.0,402,2006,7,0,1,0,1,1,1,0.0,0,1,0,0,0,0,1,1,0,0,0,1,1286.0,0,1,0,1,0.0,24.0,1
108000.0,403,2008,8,0,0,1,0,0,0,0.0,1,0,1,0,168,0,0,1,0,1,0,1,672.0,0,0,0,1,0.0,0.0,0
258000.0,404,2006,7,0,0,1,1,0,0,0.0,1,0,1,1,144,1,0,0,1,0,1,0,1141.0,1,1,123,0,650.0,0.0,1
168000.0,405,2007,5,0,1,0,1,0,0,0.0,1,0,1,0,0,1,0,1,0,0,1,1,806.0,0,0,40,1,0.0,0.0,1
150000.0,406,2009,6,0,1,0,0,0,0,1.0,0,0,1,0,120,0,0,0,1,0,1,1,165.0,0,0,78,1,0.0,1116.0,1
115000.0,407,2008,3,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,1064.0,0,0,0,1,0.0,0.0,0
177000.0,408,2008,3,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,840.0,0,0,0,1,0.0,0.0,0
280000.0,409,2007,8,1,0,1,0,0,0,0.0,1,0,1,1,192,1,1,0,1,0,0,0,1063.0,0,1,62,1,350.0,0.0,1
339750.0,410,2008,4,0,0,1,1,0,1,1.0,0,0,1,0,0,1,1,1,0,0,0,0,245.0,0,0,102,1,100.0,789.0,1
60000.0,411,2009,6,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,1276.0,0,0,0,1,0.0,0.0,0
145000.0,412,2006,1,0,0,1,1,0,0,1.0,0,0,0,0,264,0,0,1,0,1,0,1,0.0,1,0,0,0,0.0,1056.0,0
222000.0,413,2010,6,0,0,0,1,1,1,1.0,0,0,0,0,0,1,1,1,0,0,0,0,892.0,0,1,144,1,432.0,578.0,1
115000.0,414,2010,3,0,0,1,0,0,0,0.0,1,0,1,0,0,0,1,1,0,0,0,1,1008.0,0,0,0,1,0.0,0.0,1
228000.0,415,2008,12,0,0,0,0,0,0,0.0,0,0,1,0,196,1,0,0,0,0,1,1,499.0,0,1,187,1,0.0,50.0,1
181134.0,416,2007,8,0,1,0,1,1,1,0.0,0,0,0,0,100,0,0,1,0,1,0,1,1316.0,0,1,30,1,0.0,24.0,0
149500.0,417,2006,3,0,0,1,1,0,0,0.0,0,0,1,1,0,1,0,1,0,0,1,0,463.0,1,0,0,0,203.0,209.0,1
239000.0,418,2007,11,0,1,0,0,0,0,1.0,0,0,1,0,0,1,1,1,0,0,0,1,242.0,1,0,0,0,0.0,1128.0,1
126000.0,419,2007,4,0,0,1,0,0,0,1.0,0,0,1,0,0,1,0,1,0,1,0,1,444.0,0,0,0,1,0.0,312.0,0
142000.0,420,2010,7,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,281.0,0,0,85,1,0.0,775.0,1
206300.0,421,2008,11,0,0,1,1,0,1,2.0,0,0,0,1,0,0,0,1,0,1,0,0,35.0,0,0,0,1,200.0,1309.0,0
215000.0,422,2009,6,0,1,0,1,0,0,0.0,0,0,1,0,240,0,0,0,0,0,1,0,356.0,0,1,0,1,126.0,1246.0,1
113000.0,423,2008,2,1,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,988.0,1,0,0,0,0.0,0.0,0
315000.0,424,2008,6,0,0,1,1,0,1,1.0,0,0,1,1,0,1,0,1,0,0,1,0,484.0,0,1,66,1,473.0,986.0,1
139000.0,425,2008,5,1,0,1,0,0,0,1.0,0,0,1,1,0,0,1,1,0,0,0,0,580.0,0,0,44,1,74.0,616.0,1
135000.0,426,2009,9,0,0,1,0,0,0,0.0,1,0,1,0,0,1,1,1,0,0,0,1,651.0,0,0,0,1,0.0,0.0,2
275000.0,427,2009,8,0,0,1,1,0,1,1.0,0,0,0,1,80,0,0,1,0,0,1,0,0.0,0,1,0,1,145.0,1518.0,1
109008.0,428,2008,7,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,1,0,1,619.0,1,0,0,0,0.0,288.0,0
195400.0,429,2007,9,1,0,1,0,0,1,1.0,0,1,1,1,105,0,0,1,0,1,0,0,544.0,0,1,54,1,108.0,664.0,0
175000.0,430,2009,3,0,1,0,0,0,1,1.0,0,0,0,0,0,0,0,0,1,0,1,1,387.0,0,1,0,1,0.0,1005.0,1
85400.0,431,2008,7,0,0,1,0,0,0,0.0,0,0,1,1,0,1,0,1,0,1,0,0,96.0,0,0,0,1,232.0,387.0,0
79900.0,432,2008,9,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,901.0,0,0,98,1,0.0,0.0,0
122500.0,433,2007,8,0,0,1,0,0,0,1.0,0,0,1,1,240,1,0,1,0,1,0,0,294.0,0,0,36,1,376.0,471.0,0
181000.0,434,2008,7,0,1,0,1,0,0,0.0,1,0,1,0,0,1,0,0,1,0,1,1,926.0,0,0,36,1,0.0,0.0,1
81000.0,435,2008,6,0,0,1,0,1,0,1.0,0,0,0,0,88,0,0,1,0,1,0,1,135.0,0,0,0,1,0.0,495.0,0
212000.0,436,2009,4,1,0,0,0,1,1,1.0,0,1,0,0,158,1,0,0,0,0,1,1,70.0,0,1,61,1,0.0,385.0,1
116000.0,437,2006,10,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,648.0,0,0,0,1,0.0,0.0,0
119000.0,438,2009,1,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,884.0,0,0,0,1,0.0,0.0,0
90350.0,439,2007,3,0,0,1,0,0,0,0.0,0,0,1,0,0,0,1,1,0,0,0,1,75.0,0,1,0,1,0.0,365.0,1
110000.0,440,2009,8,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,1,684.0,0,1,46,1,0.0,0.0,0
555000.0,441,2009,4,0,0,1,1,0,1,1.0,0,0,0,0,0,0,1,1,0,0,0,0,788.0,1,0,72,0,200.0,1767.0,2
118000.0,442,2008,9,0,0,1,0,0,0,0.0,0,0,1,1,0,0,0,1,0,1,0,0,1307.0,0,0,0,1,270.0,133.0,0
162900.0,443,2008,6,0,0,1,0,0,0,0.0,1,0,1,0,0,0,1,1,0,0,0,1,1078.0,0,0,0,1,0.0,0.0,1
172500.0,444,2007,6,0,0,1,1,1,0,0.0,1,0,0,1,144,0,1,1,0,0,0,0,1258.0,0,1,16,1,72.0,0.0,1
210000.0,445,2008,7,0,0,1,0,0,1,1.0,0,1,1,0,144,1,0,1,0,0,1,1,273.0,0,1,133,1,0.0,642.0,1
127500.0,446,2009,11,0,0,1,0,0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,1,1436.0,1,0,0,0,0.0,0.0,1
190000.0,447,2010,6,0,1,0,1,0,0,0.0,0,0,1,0,0,1,1,0,1,0,0,1,557.0,0,1,0,1,0.0,247.0,1
199900.0,448,2006,7,0,1,0,1,0,0,0.0,1,0,1,0,89,1,0,0,1,0,1,1,930.0,0,1,0,1,0.0,0.0,1
119500.0,449,2006,6,0,0,1,0,0,0,0.0,1,0,1,0,0,0,1,1,0,0,0,1,780.0,0,0,0,1,0.0,0.0,1
120000.0,450,2007,6,0,0,1,0,0,0,0.0,0,0,1,0,0,1,0,1,0,1,0,1,318.0,0,0,176,1,0.0,331.0,0
110000.0,451,2006,6,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,813.0,1,1,113,0,0.0,0.0,0
280000.0,452,2006,12,0,1,0,0,0,0,1.0,0,0,0,0,200,0,0,1,0,0,1,1,878.0,0,1,54,1,0.0,655.0,2
204000.0,453,2007,7,0,1,0,1,0,0,1.0,0,0,1,1,144,1,0,0,1,1,0,0,130.0,1,0,122,0,42.0,742.0,0
210000.0,454,2009,6,1,0,1,0,0,0,0.0,1,0,1,0,0,1,0,1,0,1,0,1,768.0,0,1,30,1,0.0,0.0,0
188000.0,455,2006,7,0,0,1,0,0,0,2.0,0,0,1,0,0,0,0,1,0,1,0,1,122.0,0,0,0,1,0.0,1606.0,0
175500.0,456,2007,9,0,0,1,0,0,0,0.0,0,0,1,1,0,1,0,1,0,0,1,0,326.0,1,0,0,0,320.0,916.0,1
98000.0,457,2008,5,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,624.0,0,0,0,1,0.0,0.0,0
256000.0,458,2008,3,0,1,0,1,0,0,1.0,0,0,0,0,224,0,1,0,0,0,0,1,248.0,0,1,137,0,0.0,1116.0,2
161000.0,459,2008,6,0,0,1,0,0,0,0.0,1,0,1,0,192,0,1,1,0,0,0,1,588.0,1,1,63,0,0.0,0.0,1
110000.0,460,2009,7,0,1,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,524.0,0,1,0,1,161.0,185.0,1
263435.0,461,2009,12,0,1,0,1,0,1,1.0,0,0,1,0,0,1,0,1,0,1,0,0,288.0,0,0,150,1,110.0,544.0,0
155000.0,462,2009,4,1,0,1,0,0,0,1.0,0,0,1,0,256,0,0,1,0,1,0,1,0.0,0,1,0,1,0.0,350.0,0
62383.0,463,2009,12,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0,0,0,1,0.0,553.0,1
188700.0,464,2008,8,0,1,0,0,0,0,0.0,0,0,1,0,0,1,1,1,0,0,0,1,389.0,1,0,0,0,0.0,326.0,1
124000.0,465,2009,8,0,0,1,0,0,0,0.0,0,1,1,1,0,0,0,1,0,1,0,0,424.0,0,0,0,1,136.0,616.0,0
178740.0,466,2006,5,0,0,1,1,0,0,0.0,1,0,1,1,144,0,0,1,0,0,1,0,1375.0,1,1,20,0,18.0,0.0,1
167000.0,467,2007,4,0,0,1,0,0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,1,499.0,0,0,0,0,0.0,778.0,1
146500.0,468,2007,6,0,0,1,0,0,0,0.0,0,0,1,0,168,1,1,1,0,0,0,0,342.0,0,1,0,1,224.0,386.0,2
250000.0,469,2007,5,1,1,0,0,0,0,0.0,1,0,1,0,0,0,1,1,0,0,0,0,1626.0,0,1,44,1,248.0,0.0,1
187000.0,470,2008,6,1,1,0,0,0,1,0.0,0,0,1,1,144,1,0,0,1,1,0,0,406.0,0,1,70,1,120.0,426.0,0
212000.0,471,2010,6,1,1,0,0,1,1,1.0,0,0,0,0,0,1,0,0,1,1,0,1,0.0,0,1,54,1,0.0,368.0,0
190000.0,472,2007,11,1,0,1,0,0,0,0.0,1,0,1,0,0,1,1,1,0,0,0,1,808.0,0,0,0,0,0.0,0.0,1
148000.0,473,2008,6,1,0,1,0,0,1,1.0,0,0,0,1,0,0,0,1,0,1,0,0,88.0,0,0,28,1,80.0,459.0,0
440000.0,474,2007,7,1,1,0,0,0,1,1.0,0,0,0,1,250,0,0,1,0,0,0,0,626.0,0,1,63,1,304.0,1350.0,1
251000.0,475,2007,8,1,0,1,0,1,1,1.0,0,0,0,0,96,0,0,1,0,1,0,1,298.0,0,0,48,1,0.0,1196.0,0
132500.0,476,2007,7,0,0,1,0,0,1,1.0,0,0,1,0,0,0,0,0,1,1,0,1,340.0,1,0,24,0,0.0,630.0,0
208900.0,477,2008,4,0,0,1,1,0,1,1.0,0,1,0,1,140,0,0,1,0,0,1,0,484.0,0,1,39,1,215.0,994.0,1
380000.0,478,2007,3,0,0,1,1,1,0,0.0,1,0,0,1,414,1,1,1,0,0,0,0,2153.0,1,0,84,0,772.0,0.0,1
297000.0,479,2009,9,1,0,1,0,0,1,1.0,0,1,0,0,208,0,1,1,0,0,0,0,417.0,1,1,44,0,336.0,1288.0,1
89471.0,480,2007,3,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,739.0,1,0,72,0,435.0,168.0,0
326000.0,481,2006,3,0,1,0,1,0,1,1.0,0,0,0,1,519,0,1,0,0,0,0,0,572.0,1,1,112,0,378.0,1261.0,1
374000.0,482,2006,8,0,1,0,1,0,1,1.0,0,0,0,1,206,0,1,1,0,0,0,0,225.0,1,0,49,0,562.0,1567.0,1
155000.0,483,2009,6,0,0,1,0,0,0,1.0,0,0,1,0,0,1,1,0,1,0,0,1,611.0,0,0,0,1,0.0,299.0,1
164000.0,484,2006,5,0,0,1,0,0,1,1.0,0,0,1,1,0,0,0,0,0,1,0,0,319.0,1,0,125,0,116.0,897.0,0
132500.0,485,2007,3,0,1,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,1,0,1,411.0,0,1,132,1,0.0,588.0,0
147000.0,486,2009,7,0,0,1,0,0,0,0.0,0,0,1,0,0,0,1,1,0,0,0,1,506.0,0,1,80,1,0.0,607.0,1
156000.0,487,2007,6,1,0,1,0,0,0,1.0,0,0,1,1,0,1,0,1,0,1,0,0,237.0,1,0,0,0,168.0,836.0,0
175000.0,488,2007,2,0,1,0,0,1,0,0.0,0,0,0,0,224,0,0,1,0,0,1,1,486.0,0,0,0,1,0.0,998.0,1
160000.0,489,2006,5,0,0,1,0,0,0,0.0,0,0,1,0,142,0,1,0,1,0,0,1,290.0,0,0,0,1,0.0,664.0,1
86000.0,490,2009,5,0,0,1,0,1,1,1.0,0,0,0,0,0,0,0,1,0,1,0,1,115.0,0,1,0,1,0.0,515.0,0
115000.0,491,2008,6,0,0,1,1,0,0,0.0,1,0,0,0,141,1,1,1,0,0,0,1,264.0,0,0,24,1,0.0,0.0,1
133000.0,492,2006,8,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,1,0,0,1,1,238.0,0,0,0,1,0.0,403.0,2
172785.0,493,2006,5,1,1,0,0,0,0,0.0,1,0,1,0,0,1,0,0,1,1,0,1,728.0,0,0,0,1,0.0,0.0,0
155000.0,494,2008,6,0,0,1,0,0,0,0.0,0,0,1,0,0,1,0,1,0,0,0,1,363.0,0,0,0,1,0.0,374.0,1
91300.0,495,2009,12,0,0,1,0,0,0,0.0,1,0,1,0,144,0,0,1,0,1,0,1,190.0,0,0,20,1,0.0,0.0,0
34900.0,496,2009,11,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,1,0,1,0,1,225.0,0,0,523,1,0.0,495.0,0
430000.0,497,2007,5,1,1,0,0,0,1,1.0,0,0,1,0,264,0,1,1,0,0,0,1,1969.0,1,1,75,0,0.0,1231.0,1
184000.0,498,2008,6,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,1,0,1,0,1,697.0,0,0,100,1,0.0,329.0,0
130000.0,499,2009,6,0,0,1,1,0,0,0.0,0,0,1,1,64,0,0,1,0,1,0,0,414.0,1,1,0,0,89.0,450.0,0
120000.0,500,2007,6,0,1,0,1,0,0,0.0,0,0,1,0,12,0,0,1,0,1,0,1,522.0,0,0,285,1,0.0,111.0,0
113000.0,501,2007,5,0,0,1,0,0,0,0.0,0,0,1,1,144,1,0,1,0,1,0,0,316.0,0,0,28,1,285.0,356.0,0
226700.0,502,2008,2,1,0,1,0,0,1,0.0,0,0,1,0,0,1,0,1,0,1,0,1,466.0,0,1,108,1,0.0,400.0,0
140000.0,503,2007,4,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,1,0,1,420.0,1,0,0,0,0.0,698.0,0
289000.0,504,2010,3,0,1,0,1,0,0,1.0,0,0,1,0,0,0,0,1,0,0,1,1,254.0,0,0,54,1,0.0,1247.0,2
147000.0,505,2009,6,0,0,1,0,0,0,0.0,0,0,1,0,260,1,0,1,0,0,0,1,103.0,0,0,0,1,0.0,257.0,1
124500.0,506,2009,7,0,0,1,0,0,0,0.0,1,0,1,1,0,0,0,1,0,1,0,0,960.0,1,0,0,0,360.0,0.0,0
215000.0,507,2006,9,1,1,0,0,0,1,0.0,0,0,1,1,182,1,0,1,0,0,1,0,397.0,0,1,81,1,125.0,380.0,1
208300.0,508,2009,9,0,1,0,1,0,1,0.0,0,0,1,0,0,0,0,1,0,1,0,1,1191.0,0,1,102,1,0.0,27.0,0
161000.0,509,2008,10,0,0,1,0,0,0,0.0,0,0,1,0,0,0,1,1,0,0,0,1,548.0,0,1,0,0,0.0,141.0,1
124500.0,510,2009,7,1,0,1,0,0,0,1.0,0,0,1,1,224,0,0,0,1,1,0,0,50.0,0,0,88,1,132.0,991.0,0
164900.0,511,2009,6,0,0,1,0,0,0,1.0,0,0,1,0,324,0,0,1,0,0,1,0,178.0,1,0,42,0,70.0,650.0,2
202665.0,512,2006,3,1,1,0,0,0,0,0.0,1,0,1,0,132,0,1,1,0,0,0,0,1368.0,0,1,35,1,94.0,0.0,1
129900.0,513,2006,7,0,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,1,0,1,169.0,0,0,0,1,0.0,521.0,0
134000.0,514,2007,6,0,0,1,0,0,0,0.0,0,0,1,0,120,1,0,0,1,1,0,1,748.0,0,0,0,1,0.0,336.0,0
96500.0,515,2007,6,0,0,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,1,0,1,768.0,0,0,0,1,0.0,0.0,0
402861.0,516,2009,9,0,0,1,1,0,1,1.0,0,0,1,1,156,1,1,1,0,0,0,0,570.0,1,0,54,0,305.0,1436.0,1
158000.0,517,2009,8,1,1,0,0,0,0,0.0,1,0,1,1,0,1,0,0,1,0,1,0,689.0,0,0,104,1,333.0,0.0,1
265000.0,518,2009,7,1,1,0,0,0,0,0.0,1,0,1,1,220,1,0,1,0,0,1,0,1264.0,0,1,0,1,921.0,0.0,1
211000.0,519,2007,5,1,1,0,0,0,1,1.0,0,1,0,0,0,1,0,0,0,1,0,1,88.0,0,0,36,1,0.0,706.0,0
234000.0,520,2009,6,0,0,1,0,0,0,0.0,1,0,1,0,0,1,1,1,0,0,0,1,1276.0,0,1,0,0,0.0,0.0,2
106250.0,521,2008,8,0,0,1,0,0,0,0.0,0,0,0,0,220,0,0,1,0,1,0,1,0.0,0,0,114,1,0.0,0.0,0
150000.0,522,2007,5,0,1,0,0,0,0,0.0,0,0,1,0,0,1,1,0,1,0,0,1,467.0,0,0,40,1,0.0,777.0,2
159000.0,523,2006,10,0,0,1,0,0,0,0.0,0,0,1,0,0,0,1,0,1,0,0,1,605.0,0,0,24,1,0.0,399.0,2
184750.0,524,2007,10,0,1,0,1,0,1,1.0,0,0,0,0,208,1,1,1,0,0,0,0,878.0,1,0,406,0,762.0,2260.0,1
315750.0,525,2007,8,0,1,0,1,0,1,1.0,0,0,1,1,239,1,0,1,0,0,1,0,660.0,0,1,60,1,594.0,719.0,1
176000.0,526,2006,4,0,0,1,0,0,0,0.0,1,0,1,0,38,0,0,1,0,0,1,1,1257.0,0,1,144,1,0.0,0.0,1
132000.0,527,2007,6,0,0,1,0,0,0,0.0,0,0,1,0,261,0,0,1,0,1,0,1,551.0,1,0,0,0,0.0,377.0,0
446261.0,528,2008,11,0,1,0,1,1,1,1.0,0,0,0,0,126,1,1,1,0,0,0,0,122.0,1,0,66,0,268.0,1330.0,1
86000.0,529,2007,7,0,1,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,180.0,0,0,0,1,0.0,348.0,0
200624.0,530,2007,3,1,1,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,1,1,816.0,1,0,0,0,0.0,1219.0,2
175000.0,531,2008,8,1,0,1,0,1,1,1.0,0,0,0,1,224,0,0,1,0,0,0,0,678.0,0,1,0,1,219.0,783.0,1
128000.0,532,2008,6,0,1,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,611.0,0,0,0,1,0.0,0.0,0
107500.0,533,2010,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,1,0.0,0.0,1
39300.0,534,2007,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0,1,0.0,0.0,0
178000.0,535,2006,10,0,1,0,1,1,0,0.0,1,0,0,0,100,1,1,1,0,0,0,1,707.0,0,1,35,1,0.0,0.0,1
107500.0,536,2008,1,0,0,1,0,0,1,1.0,0,0,0,0,85,0,0,1,0,1,0,1,148.0,0,0,0,1,0.0,969.0,0
188000.0,537,2008,7,0,1,0,1,1,0,0.0,1,1,0,0,120,1,0,0,0,1,0,1,880.0,0,1,155,1,0.0,0.0,0
111250.0,538,2008,4,0,1,0,0,0,0,0.0,0,0,1,0,216,0,0,0,0,1,0,1,264.0,1,0,0,0,0.0,600.0,0
158000.0,539,2006,7,0,1,0,0,0,0,0.0,0,0,1,1,466,1,0,1,0,0,0,0,378.0,1,0,0,0,188.0,673.0,1
272000.0,540,2010,5,1,0,1,0,1,1,1.0,0,1,0,1,180,0,0,1,0,0,1,0,223.0,0,1,0,1,479.0,1358.0,1
315000.0,541,2009,3,0,0,1,1,1,1,1.0,0,0,0,1,270,0,1,1,0,0,0,0,578.0,1,0,68,0,584.0,1260.0,1
248000.0,542,2007,6,0,0,1,1,0,0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,969.0,0,1,56,1,72.0,0.0,1
213250.0,543,2009,6,0,0,1,1,0,0,1.0,0,0,1,0,78,0,0,1,0,0,1,1,379.0,1,1,73,0,0.0,144.0,1
133000.0,544,2007,6,0,0,1,1,1,1,1.0,0,0,0,1,120,0,0,1,0,1,0,0,0.0,0,0,40,1,182.0,584.0,0
179665.0,545,2006,9,1,1,0,0,1,1,1.0,0,0,0,0,100,1,1,1,0,0,0,1,100.0,0,1,24,1,0.0,554.0,1
229000.0,546,2006,2,0,1,0,0,0,1,0.0,0,0,1,1,0,1,0,0,1,1,0,0,0.0,0,1,0,1,178.0,1002.0,0
210000.0,547,2007,5,0,1,0,0,0,0,0.0,0,0,1,0,0,1,1,1,0,0,0,1,765.0,0,0,38,1,0.0,300.0,1
129500.0,548,2007,4,0,0,1,0,1,0,1.0,0,0,0,0,104,0,0,1,0,1,0,1,149.0,0,0,0,1,0.0,619.0,0
